industry_code	product_code	product_name
3714	#13202   	Brake cylinders, wheel-OEM
3714	#133     	Brake valves
3714	#13302   	Brake valves-OEM
3714	#135     	Wheels, passenger car type
3714	#13501   	Wheels, passenger car type-replacement
3714	#13502   	Wheels, passenger car type-OEM
3714	#136     	Brake shoe assemblies
3714	#139     	Brake cylinders
3714	#142     	Manual transmissions and parts
3714	#143     	Automatic transmissions, passenger car
3714	#14302   	Automatic transmissions, passenger car-OEM
3714	#144     	Automatic transmissions and parts
3714	#145     	Manual transmissions, truck and bus
3714	#14502   	Manual transmissions, truck and bus-OEM
3714	#148     	Parts for manual transmissions
3714	#14802   	Parts for manual transmissions-OEM
3714	#149     	Parts for automatic transmissions
3714	#14901   	Parts for automatic transmissions-replacement
3714	#14902   	Parts for automatic transmissions-OEM
3714	#151     	Universal joints
3714	#15101   	Universal joints-replacement
3714	#15501   	Ball joints-replacement
3714	#156     	Engine bearings, main
3714	#157     	Connecting rod bearings
3714	#15702   	Connecting rod bearings-OEM
3714	#161     	Shock absorbers
3714	#16101   	Shock absorbers-replacement
3714	#168     	Steering idler arms, drag links & control arms
3714	#178     	Valve guides, seats and tappets
3714	#17801   	Valve guides, seats and tappets-replacement
3714	#181     	Clutch disc and facing assemblies
3714	#18101   	Clutch disc and facing assemblies-replacement
3714	#18102   	Clutch disc and facing assemblies-OEM
3714	#198     	All other parts and accessories
3714	#1A      	Filters
3714	#1B      	Exhaust system components
3714	#1C      	Brake parts and assemblies
3714	#1D      	Wheels
3714	#1E      	Transmissions and transmission parts, except auxiliary
3714	#1F      	Engine bearings
3714	#2       	Gasoline engines and gasoline engine parts, new
3714	#201     	Gasoline engines, new
3714	#211     	Valve guides, seats, and tappets
3714	#217     	Main engine bearings (halves)
3714	#218     	Connecting rod bearings (halves)
3714	#224     	Fuel pump assemblies, excluding kits and rebuilts
3714	#228     	Radiators, complete
3714	#229     	Radiator shells and cores
3714	#235     	All other parts and accessories for gasoline automotive engines, new
3714	#261     	Radiators, complete or parts, including thermostats
3714	#299     	All other parts and accessories for gasoline engines, new
3714	#3       	Rebuilt automotive components
3714	#323     	Water pumps
3714	#326     	Clutch disc and pressure plates
3714	#331     	Gasoline engines
3714	#346     	Brake shoe assemblies
3714	#346____A	Brake shoe assemblies
3714	#398     	Other rebuilt parts
3714	#4       	Filters, new
3714	#401     	Oil filters, light duty (car and light truck)
3714	#403     	Fuel filters, light duty (car and light truck)
3714	#405     	Air filters, light duty (car and light truck)
3714	#5       	Exhaust system parts, new
3714	#501     	Mufflers, including standard, sports or glass packs & resonators
3714	#502     	Pipes
3714	#503     	Catalytic converters
3714	#504     	Mufflers and pipes
3714	#6       	Drive train components, new, except wheels and brakes
3714	#61      	Transmissions and transmission parts, except auxiliary
3714	#611     	Car and light truck type transmissions
3714	#61103   	Automatic transmissions
3714	#61104   	Manual transmissions
3714	#612     	Heavy truck and bus type transmissions
3714	#61201   	Manual transmissions
3714	#613     	Transmission parts
3714	#61313   	Parts for manual transmissions
3714	#61314   	Parts for automatic transmissions
3714	#614     	Complete transmissions
3714	#629     	Clutch disc and facing assemblies
3714	#631     	Gear shifters
3714	#632     	Drive shafts
3714	#633     	Universal joints
3714	#635     	Axles and axle parts
3714	#637     	Other drivetrain components
3714	#699     	Other drivetrain components
3714	#7       	Motor vehicle wheels, new
3714	#71      	Car and light truck type wheels
3714	#711     	Steel
3714	#712     	Aluminum
3714	#725     	Heavy truck and bus type wheels
3714	#8       	Brake parts and assemblies, new
3714	#801     	Brake cylinders, wheels, sold separately
3714	#802     	Brake cylinders, master, sold separately
3714	#803     	Brake valves
3714	#804     	Brake assemblies (disc/caliper)
3714	#805     	Brake assemblies (drum)
3714	#806     	Brake rotor/discs, sold separately
3714	#807     	Brake drums, sold separately
3714	#809     	Metallic or semimetallic brake linings, except asbestos
3714	#811     	Brake power actuation units (air, hydraulic, vacuum)
3714	#812     	Antiskid systems and other brake parts
3714	#82      	Drum brake assemblies and parts, including shoes
3714	#83      	Disc brake assemblies and parts, including linings
3714	#84      	Other brake parts, including cylinders, actuation units, & valves
3714	#9       	All other motor vehicle parts and accessories, new
3714	#901     	Bumper assemblies, bumpers, and parts
3714	#902     	Automotive frames
3714	#903     	Fuel tanks
3714	#904     	Heaters, heater cores, and other heater parts
3714	#905     	Shock absorbers
3714	#907     	Steering idler arms, drag links, and control arms
3714	#908     	Ball joints
3714	#914     	Windshield wiper blades
3714	#919     	All other parts and accessories
3714	#92      	Steering and suspension equipment
3714	#921     	Steering wheels, columns, & gearboxes
3714	#925     	Shock absorbers
3714	#927     	Steering idler arms, drag links, and control arms
3714	#929     	Other steering and suspension equipment, including ball joints and tie rod ends
3714	#931     	Airbag assemblies and parts
3714	#999     	All other parts and accessories
3714	#A       	Rebuilt parts
3714	#M       	Miscellaneous receipts
3714	#MMM     	Miscellaneous receipts
3714	#P       	Primary products
3714	#S       	Secondary products
3714	#SSS     	Secondary products
3714	#XY9     	Contract work and other miscellaneous receipts
3714	#Z89     	Resales
3714	3465S    	Automotive stampings
3714	3519S    	Internal combustion engines, n.e.c.
3714	3694S    	Engine electrical equipment
3715	#        	Truck trailers
3715	#1       	Truck trailers and chassis (10,000 lbs per axle and over)
3715	#101     	Closed top vans, insulated, semi-insulated and refrigerated
3715	#106     	Drop-frame vans, except livestock vans
3715	#109     	Closed top, dry freight vans, except insulated, drop-frame and livestock vans
3715	#11      	Closed top vans
3715	#114     	Drop-frame (12" drop or more), all material types
3715	#116     	All other closed-top dry freight vans, all material types
3715	#118     	Tanks for flammable liquids, except casing head transport
3715	#119     	Aluminum closed top, dry freight vans, except insulated, drop-frame, and livestock vans
3715	#12      	Open top vans
3715	#121     	Tanks for flammable liquids (except casing head transport)
3715	#121____A	Tanks for flammable liquids (except casing head transport)
3715	#124     	All other tank trailers, including non-coated for chemicals and acids
3715	#13      	Detachable trailers and chassis
3715	#132     	All other tanks
3715	#133     	Bulk commodity trailers, except vans
3715	#137     	Platform trailers
3715	#138     	Low-bed heavy haulers under 40 ton capacity
3715	#139     	Low-bed heavy haulers 40 ton and over capacity
3715	#141     	Low-bed heavy haulers
3715	#1411    	Low bed heavy haulers, less than 40 ton capacity
3715	#1412    	Low bed heavy haulers, 40 ton or more capacity
3715	#142     	Bulk commodity and dry materials, including pneumatic and mechanical discharge
3715	#143     	Dump trailers and chassis, highway type
3715	#146     	Platform trailers
3715	#149     	Other trailer units, except detachable
3715	#1A      	Vans
3715	#1B      	Tank trailers
3715	#1C      	Detachable trailers, dollies and converter gear
3715	#1D      	Complete trailer units (10,000 lbs. per axle and over), except vans and tanks
3715	#2       	Truck trailers and chassis, under 10,000 lbs. per axle
3715	#2______A	Truck trailers and chassis, under 10,000 lbs. per axle
3715	#22      	Other truck trailers, under 10,000 lbs per axle
3715	#P       	Primary products
3715	#S       	Secondary products
3715	#SM      	Secondary products and miscellaneous receipts
3715	#SSS     	Other secondary products
3715	3714S    	Motor vehicle parts and accessories
3716	#        	Motor homes built on purchased chassis
3716	#101     	Conventional (type A)
3716	#102     	Other motor homes
3716	#105     	Chopped van or mini (type C)
3716	#121     	Converted vans
3716	#P       	Primary products
3716	#S       	Secondary products
3716	#S______A	Secondary products
3716	#SS      	Secondary products
3716	3792S    	Travel trailers
372_	#        	Aircraft and parts
3721	#        	Aircraft
3721	#1       	Complete military aircraft (U.S. and any other aircraft built to military specifications)
3721	#121     	Fixed wing powered (including adjustable wing and foldable wing)
3721	#4       	Modifications, conversions and overhaul of previously accepted aircraft
3721	#411     	For military customers
3721	#451     	For civilian customers
3721	#5       	Complete civilian aircraft
3721	#51      	Fixed wing powered (single and multiengine)
3721	#511     	Single engine
3721	#512     	4,405 lbs. (2,000 kg.) unladen weight or less
3721	#513     	Unladen weight exceeding 4,405 lbs (2,000 kg.)
3721	#521     	Multiengine
3721	#5213    	Less than 10,000 pounds (empty weight)
3721	#5215    	10,000 pounds to 33,000 pounds (empty weight)
3721	#5222    	Over 33,000 pounds (empty weight)
3721	#53      	Rotary wing (helicopters, autogiros)
3721	#532     	4,405 lbs. (2,000 kg.) unladen weight or less
3721	#533     	2,200 pounds and over (empty weight)
3721	#7       	Modifications, conversions, and overhaul of previously accepted aircraft
3721	#711     	For military customers
3721	#721     	For civilian customers
3721	#8       	Aeronautical services on complete aircraft
3721	#82      	On civilian aircraft
3721	#822     	All other aeronautical services
3721	#P       	Primary products
3721	#S       	Secondary products
3721	#SSS     	Other secondary products
3721	3728S    	Aircraft equipment, not elsewhere classified
3724	#        	Aircraft engines and engine parts
3724	#1       	Aircraft engines for military aircraft
3724	#112     	Aircraft engines for military aircraft
3724	#2       	Aircraft engines for civilian aircraft
3724	#201     	Aircraft engines for other than U.S military customers
3724	#211     	Reciprocating, turbojet, and turbofan aircraft engines
3724	#213     	Turboshaft (turboprop) and other engines excluding missile & space engines
3724	#3       	Aeronautical services on aircraft engines
3724	#33      	All other aeronautical services on aircraft engines
3724	#333     	All other aeronautical services on aircraft engines for civilian aircraft
3724	#4       	Aircraft engine parts and accessories
3724	#41      	Aircraft engines parts/accessories for military aircraft engines
3724	#411     	For reciprocation or rotary internal combustion engines
3724	#412     	For all other aircraft engines
3724	#413     	Aircraft engine parts and accessories for U.S. military customers
3724	#42      	Aircraft engines parts/accessories for civilian aircraft engines
3724	#421     	For reciprocating or rotary internal combustion engines
3724	#422     	For all other aircraft engines
3724	#453     	Aircraft engine parts and accessories for other than U.S. military customers
3724	#P       	Primary products
3724	#S       	Secondary products
3724	#SSS     	Other secondary products
3724	3511S    	Turbines and turbine generator sets
3724	3728S    	Aircraft equipment, not elsewhere classified
3728	#        	Aircraft parts and equipment, n.e.c.
3728	#1       	Aircraft parts and equipment, including helicopter rotors and parts
3728	#11      	Aircraft mechanical power transmission equipment
3728	#1136    	For military aircraft (built to military specifications)
3728	#1151    	For civilian aircraft
3728	#12      	Aircraft hydraulic subassemblies
3728	#13      	Aircraft pneumatic subassemblies
3728	#15      	Other aircraft subassemblies and parts
3728	#1731    	For military aircraft (built to military specifications)
3728	#1755    	For civilian aircraft
3728	#1987    	For military aircraft (built to military specifications)
3728	#1995    	For civilian aircraft
3728	#2       	Aircraft parts, excluding propellers, rotors, and fluid power subassemblies
3728	#21      	Aircraft power transmission equipment
3728	#211     	For military aircraft (built to military specifications)
3728	#212     	For civilian aircraft
3728	#22      	Aircraft hydraulic subassemblies
3728	#221     	For military aircraft
3728	#222     	For civilian aircraft
3728	#23      	Aircraft pneumatic subassemblies
3728	#24      	Aircraft landing gear
3728	#242     	For civilian aircraft
3728	#25      	Other aircraft subassemblies and parts, except aircraft propellers and helicopter rotors
3728	#251     	For military aircraft
3728	#252     	For civilian aircraft
3728	#4       	Aircraft hydraulic and pneumatic subassemblies
3728	#6       	Aircraft propellers and helicopter rotors
3728	#614     	Helicopter rotors and parts
3728	#M       	Miscellaneous receipts
3728	#P       	Primary products
3728	#S       	Secondary products
3728	#SSS     	Secondary products
3728	3662S    	Radio and TV communication equipment
3728	3724S    	Aircraft engines and engine parts
373_	#        	Ship and boat building and repairing
3731	#        	Ship building and repairing
3731	#1       	Nonpropelled ships, new, U.S. military and nonmilitary
3731	#102     	Nonpropelled ships, new, nonmilitary
3731	#112     	Tank barges
3731	#2       	Self-propelled ships, new, U.S. military
3731	#211     	Self-propelled ships, new, U.S. military
3731	#3       	Self-propelled ships, new, nonmilitary
3731	#323     	Passenger ships
3731	#331     	Commercial fishing vessels
3731	#331____A	Commercial fishing vessels
3731	#334     	Tugboats and towboats
3731	#339     	Other self-propelled nonmilitary ships
3731	#4       	Ship repair, conversion, reconversion, U.S. military
3731	#411     	Conversions and reconversions
3731	#413     	All other repairs
3731	#421     	Military sea transport conversion/reconversion
3731	#429     	Military sea transport repairs
3731	#439     	U.S. military repair, except m.s.t
3731	#6       	Ship repair, conversion, reconversion, nonmilitary
3731	#619     	Maritime administration repair
3731	#621     	All other repairs
3731	#653     	Nonmilitary conversion/reconversion, except m.a
3731	#659     	Nonmilitary repair, except m.a
3731	#M       	Miscellaneous receipts
3731	#P       	Primary products
3731	#S       	Secondary products
3731	#SSS     	Other secondary products
3732	#        	Boat building and repairing
3732	#2       	Outboard motorboats
3732	#21      	Runabouts
3732	#214     	13 ft. 6 in. to 15 ft. 5 in. LOA, plastic
3732	#215     	15 ft. 6 in. to 17 ft. 5 in. LOA, wood and metal
3732	#216     	15 ft. 6 in. to 17 ft. 5 in. LOA, plastic
3732	#219     	17 ft. 6 in. and over LOA, plastic
3732	#22      	Utility
3732	#24      	Wood and metal
3732	#245     	Other outboard motorboats
3732	#246     	Other outboard motorboats including bass, houseboats, center consoles, etc.
3732	#25      	Plastics (reinforced), fiberglass
3732	#251     	Runabouts
3732	#25103   	16 ft. to 16 ft. 11 in. LOA
3732	#25104   	17 ft. or more LOA
3732	#253     	Cabin cruisers
3732	#255     	Other outboard motorboats
3732	#256     	Other outboard motorboats
3732	#3       	Inboard motorboats
3732	#311     	Military
3732	#32      	Non-military
3732	#321     	Runabouts
3732	#32101   	Less than 26 ft. LOA
3732	#322     	Cabin cruisers
3732	#32201   	Less than 26 ft. LOA
3732	#32202   	26 ft. to less than 40 ft. LOA
3732	#32203   	40 ft. to less than 65 ft. LOA
3732	#32204   	65 ft. and over (Prof. crew not req. by USCG)
3732	#324     	Other inboard motorboats
3732	#4       	Inboard-outdrive motorboats
3732	#421     	Other inboard-outdrive boats
3732	#42101   	Less than 26 ft. LOA
3732	#42102   	26 ft. or more LOA
3732	#431     	Runabouts
3732	#441     	Cabin cruisers
3732	#451     	Other inboard-outdrive motorboats
3732	#5       	Inboard motorboats, including inboard-outdrive houseboats
3732	#531     	Runabouts, all materials, non-military
3732	#54      	Cabin cruisers, non-military
3732	#546     	Plastic, under 26 ft. LOA
3732	#547     	Plastic, 26 to 40 ft. LOA
3732	#548     	Plastic, 40 ft. and over LOA
3732	#6       	Inboard-outdrive boats, except houseboats
3732	#673     	Under 20 ft. LOA
3732	#675     	20 ft. and over LOA
3732	#7       	All other boats
3732	#71      	Sailboats, with or without auxiliary power
3732	#711     	With auxiliary power
3732	#71102   	13.13 ft. to 21.33 ft. LOA
3732	#71103   	21.24 ft. to 29.52 ft. LOA
3732	#71104   	29.53 ft. to 39.03 ft. LOA
3732	#712     	Without auxiliary power
3732	#71203   	16 ft. or more LOA
3732	#714     	With auxiliary power
3732	#715     	Without auxiliary power
3732	#72      	Other boats
3732	#721     	Canoes
3732	#723     	All other boats, n.e.c.
3732	#725     	Aluminum
3732	#8       	Boat repair, military and non-military
3732	#821     	Repair of non-military boats
3732	#M       	Miscellaneous receipts
3732	#P       	Primary products
3732	#S       	Secondary products
3732	#SSS     	All other secondary products
3732	#XY9     	Contract work and miscellaneous receipts
3732	#Z89     	Resales
3732	3731S    	Ship building and repairing
374_	#        	Railroad equipment
3743	#        	Railroad equipment
3743	#1       	Locomotives and locomotive parts
3743	#11      	Locomotives
3743	#17      	Locomotive parts
3743	#172     	All other, except wheels and axles
3743	#173     	Air brake equipment and all other locomotive parts, excl. wheels and axles
3743	#1A      	Locomotives
3743	#1B      	Locomotive parts
3743	#2       	Passenger and freight train cars, new (excl. parts)
3743	#213     	Gondola cars
3743	#21302   	General service equipped
3743	#214     	Covered hopper cars
3743	#216     	Tank cars
3743	#2A      	Freight train cars, new
3743	#3       	Street, subway, trolley, and rapid transit cars, all rebuilt cars, and all parts
3743	#35      	Street, subway, trolley, and rapid transit cars, new and rebuilt
3743	#36      	Street, subway, trolley and rapid transit cars, new and rebuilt
3743	#361     	Self-propelled
3743	#363     	Other work and service vehicles, new and rebuilt, except locomotive cranes
3743	#364     	Street, subway, trolley, and rapid transit cars, new and rebuilt
3743	#365     	Other work and service railroad vehicles, except locomotive cranes
3743	#37      	Parts and accessories for railroad and street cars
3743	#371     	Air brake and other brake equipment
3743	#372     	All other, except wheels and axles
3743	#374     	Hooks and other coupling devices, buffers, and parts thereof
3743	#379     	All other railroad and streetcar parts and accessories, incl. truck assemblies
3743	#3D      	Parts and accessories for railroad and street cars
3743	#M       	Miscellaneous receipts
3743	#P       	Primary products
3743	#S       	Secondary products
3743	#S______A	Secondary products
3743	#SS      	Secondary products
3743	#SSS     	Secondary products
3743	#Z89     	Resales
375_	#        	Motorcycles, bicycles, and parts
3751	#        	Motorcycles, bicycles, and parts
3751	#1       	Bicycles, adult tricycles, unicycles & parts (excl. chldrns 2-whl sdwlk cycls w/semi-pneu trs)
3751	#111     	Bicycles, complete, with one or both wheels 25.6 inches (65 cm) or more
3751	#11103   	Five speed or over bicycles, complete, with one or more wheels 25 inches or more
3751	#11106   	More than 10 speeds
3751	#121     	Bicycles, complete
3751	#151     	Bicycles, complete, with one or both wheels less than 25.6 inches (65 cm)
3751	#171     	Parts for bicycles, including frame sets and motorbike parts interchangeable with bicycle part
3751	#17101   	Frames, forks, and parts thereof
3751	#17106   	Other bicycle parts, incl. freewheel sprockets and hubs other than coaster braki
3751	#2       	Motorcycles, motorbikes, mopeds, motorscooters, trail vehicles and parts
3751	#213     	Motorcycles,(excl. sidecars), mopeds, motorscooters, and trail vehicles
3751	#253     	Parts, including sidecars, but excluding motorbike parts interchangeable with bicycle parts
3751	#M       	Miscellaneous receipts
3751	#P       	Primary products
3751	#S       	Secondary products
3751	#SS      	Secondary products
3751	#SSS     	Other secondary products
3751	#Z89     	Resales
379_	#        	Miscellaneous transportation equipment
3792	#        	Travel trailers and campers
3792	#1       	Travel trailers (with rigid structures)
3792	#11      	Conventional travel trailers
3792	#112     	Less than 20 feet in length
3792	#113     	20 feet to 24 feet 11 inches in length
3792	#114     	25 feet to 29 feet 11 inches in length
3792	#115     	30 feet or more, including park models
3792	#116     	Less than 25 feet in length
3792	#117     	25 feet or more in length, including park models
3792	#12      	Fifth wheel travel trailers
3792	#125     	Less than 30 feet in length
3792	#128     	30 feet or more in length
3792	#133     	16 to 24 feet, 11 inches in length
3792	#135     	25 feet and over in length, including park models
3792	#2       	Camping trailers, campers, pickup covers and parts
3792	#241     	Camping trailers, campers, and pick-up covers
3792	#242     	Fold down camping trailers
3792	#244     	Truck campers (slide-on)
3792	#247     	Pickup truck caps or box covers
3792	#259     	Parts and components, excluding appliances and furnishings
3792	#M       	Miscellaneous receipts
3792	#P       	Primary products
3792	#S       	Secondary products
3792	#SSS     	Other secondary products
3792	#XY9     	Contract work and other miscellaneous receipts
3792	#Z89     	Resales
3792	3716S    	Motorhomes built on purchased chassis
3799	#        	Transportation equipment, n.e.c.
3799	#3       	Golf carts and industrial in-plant personnel carriers, self propelled, and parts
3799	#382     	Self-propelled golf carts (electric and gas powered) and in-plant personnel carriers
3799	#384     	Parts for golf carts and personnel carriers
3799	#6       	Automobile and light truck trailers
3799	#601     	Automobile and light truck horse trailers, excl. those pulled by truck tractors
3799	#602     	Boat trailers
3799	#608     	Other, incl. general utility, commercial display, etc. for transport of goods
3799	#609     	Other, incl. general utility, commercial display, etc. for other uses
3799	#611     	Other automobile and light truck trailers, incl. mobile equip. for general utili
3799	#9       	Transportation equipment, n.e.c., including all-terrain vehicles
3799	#902     	Parts for transportation equip., n.e.c., incl. trailer hitches
3799	#903     	All-terrain vehicles, electric or gas driven (off-road, flotation wheels or full tracks)
3799	#904     	Parts for all-terrain vehicles
3799	#905     	Trailer hitches (for travel trailers, automobile trailers, and light duty truck trailers)
3799	#906     	Other misc. transp. equip., incl snowmobiles, wheelbarrows and ATVs
3799	#929     	Other miscellaneous transportation equipment including wheelbarrows
3799	#931     	Automobile trailers, complete, excluding travel, boat and camping trailers
3799	#939     	Parts for automobile and light truck trailers, snowmobiles, and other transportation equipment
3799	#991     	Boat trailers
3799	#992     	All-terrain vehicles, electric or gas driven (off-road, flotation wheels or full tracks)
3799	#994     	Parts for all-terrain vehicles
3799	#998     	Other miscellaneous transportation equipment andparts, including chassis for auto trailers
3799	#M       	Miscellaneous receipts
3799	#P       	Primary products
3799	#S       	Secondary products
3799	#SS      	Secondary products
3799	#SSS     	Other secondary products
3799	#XY9     	Contract work and other miscellaneous receipts
3799	#Z89     	Resales
38__	#        	Measuring and controlling instruments; photographic, medical, optical goods; watches, clocks
381_	#        	Engineering and scientific instruments
3811	#        	Engineering and scientific instruments
3811	#1       	Aeronautical, nautical, and navigational instruments, excl. aircraft eng. instr and systems
3811	#12      	Flight and navigational sensors, transmitters, and displays
3811	#124     	Air speed indicators, including machmeters and  air data computers
3811	#125     	Acceleration indicators and systems components
3811	#1291    	Other aerospace and navigational instruments
3811	#14      	Airframe equipment instruments
3811	#15      	All other aeronautical, nautical, and navigational instruments
3811	#152     	Nautical instruments, all types, including temperature, speed, pitch, etc.
3811	#153     	Other aerospace flight instruments
3811	#2       	Laboratory and scientific apparatus
3811	#231     	Laboratory furnaces and ovens
3811	#2911    	All other laboratory and scientific apparatus
3811	#29112   	Components, parts, and accessories for laboratory and scientific apparatus (sold sep.)
3811	#3       	Surveying and drafting instruments, and associated equip. and laboratory furniture
3811	#332     	Surveying instruments, incl. alidades, transits, etc., incl. parts/accessor sold sep
3811	#334     	Drafting instrum. and machines, manual and auto., slide rules, etc., incl parts sold sep
3811	#338     	Laboratory furniture, incl. cabinets, cases, benches, tables, stools, and reagent shelves
3811	#M       	Miscellaneous receipts
3811	#P       	Primary products
3811	#S       	Secondary products
3811	#SSS     	Other secondary products
3811	3829S    	Measuring and controlling devices, n.e.c.
3811	3832S    	Optical instruments and lenses
3812	#        	Search, detection, navigation, and guidance systems and aeronautical and nautical nav syst
3812	#1       	Aeronautical, nautical, and navigational instruments
3812	#12      	Compasses, indicators, displays, and other instruments
3812	#124     	Airspeed indicators, including machmeters and air data computers
3812	#125     	Acceleration indicators and system components
3812	#129     	Other aerospace and navigational instruments
3812	#13      	Gyroscopes (sold separately)
3812	#141     	Airframe equipment instruments
3812	#15      	All other nautical instruments and aeronautical, nautical, and navigational parts/components
3812	#153     	Other parts/components for aeronautical and navigational instruments
3812	#2       	Search, detection, navigation and guidance systems and equipment
3812	#21      	Search, detection, and tracking systems
3812	#214     	Search, detection, and aquisition radar systems and equipment
3812	#21411   	Ground search, detection, and aquisition radar systems and equipment
3812	#21415   	Airborne and missile/space search, detection, and aquisition radar systems and equipment
3812	#215     	Sonar search, detection, and tracking and communications systems and equipment
3812	#216     	Electrnc. warfare, missile & spc. vhcl., spec. electrnc. intel. sys. & eqpmnt
3812	#217     	Search, detection, acquisition & tracking radar & sonar sys. & eqpmnt
3812	#219     	Navigation, recon, and surveilance sys. & eqpmnt
3812	#23      	Electronic warfare and missile systems and equipment
3812	#231     	Jamming and other active countermeasures, including underwater countermeasures equip
3812	#233     	Missile and space vehicle systems and equipment
3812	#235     	Specialized electronic intelligence aquisition and analysis equipment
3812	#25      	Navigation systems and equipment, including ground, airborne, ship, and underwater systems
3812	#251     	Airborne navigation systems and equipment
3812	#M       	Miscellaneous receipts
3812	#P       	Primary products
3812	#S       	Secondary products
3812	#XY9     	Contract work and other miscellaneous receipts
382_	#        	Measuring and controlling instruments
3821	#        	Laboratory apparatus and furniture
3821	#1       	Laboratory apparatus
3821	#11      	Laboratory balances and scales
3821	#13      	Other laboratory apparatus
3821	#131     	Laboratory furnaces and ovens
3821	#136     	Laboratory blenders, mixers, stirrers, & other liquid preparation apparatus
3821	#138     	Laboratory incubators
3821	#14      	All other laboratory apparatus not specified above, excluding analytical instruments
3821	#15      	Components, parts & accessories for laboratory apparatus (sold seperately)
3821	#2       	Laboratory furniture
3821	#M       	Miscellaneous receipts
3821	#P       	Primary products
3821	#S       	Secondary products
3821	#Z89     	Resales
3822	#        	Automatic building, refrigeration and appliance controls
3822	#1       	Building comfort (HVAC) and commercial refrigeration controls
3822	#121     	Temperature responsive building controls
3822	#12101   	Temperature responsive, pneumatic
3822	#12102   	Temperature responsive, non-pneumatic
3822	#12103   	Pneumatic
3822	#12104   	Electric
3822	#125     	Pressure responsive
3822	#125____A	Pressure responsive
3822	#18      	Other automatic controls
3822	#185     	Digital controls, excluding upgrades and additions to existing systems
3822	#189     	Miscellaneous automatic building comfort controls
3822	#198     	All other HVAC and refrigeration controls
3822	#2       	Appliance temperature and related controls, automatic
3822	#211     	Temperature responsive appliance controls
3822	#215     	Other appliance regulating controls
3822	#M       	Miscellaneous receipts
3822	#P       	Primary products
3822	#S       	Secondary products
3822	#SM      	Secondary products and miscellaneous receipts
3822	#SS      	Secondary products
3823	#        	Industrial process control instruments
3823	#1       	General purpose/receiver-type instruments and related equipment
3823	#101     	Electrical and electronic types (A.C. or D.C.)
3823	#10135   	Controllers
3823	#10136   	Non-control
3823	#102     	Pneumatic types (3 to 15 and 3 to 27 p.s.i. standard signals)
3823	#10239   	Controllers
3823	#103     	Unified architecture type instruments for electronic systems
3823	#10335   	Controllers
3823	#10336   	Other
3823	#104     	Non-unified architecture type instruments for electronic systems
3823	#10445   	Controllers
3823	#10446   	Non-control
3823	#105     	Industrial multifunction process computers
3823	#106     	Instruments for pneumatic systems with standard signal levels (3 to 15 psi and 3 to 27 psi)
3823	#10665   	Controllers
3823	#10667   	Other
3823	#2       	Temperature instruments, excluding receiver type
3823	#201     	Electrical and electronic measuring types
3823	#20145   	Controllers
3823	#20146   	Other temperature instruments
3823	#202     	Filled system (mechanical measuring) instruments
3823	#20254   	Other
3823	#3       	Primary temperature sensors
3823	#358     	Thermocouples and thermocouple lead wire
3823	#359     	Other primary temperature sensors, including RTD type
3823	#4       	Pressure measuring instruments, including draft type, other than receiver type
3823	#461     	Controllers
3823	#462     	Other
3823	#5       	Flow and liquid level instruments
3823	#501     	Differential pressure types
3823	#50165   	Primary sensors
3823	#50166   	Controllers
3823	#50167   	Other
3823	#502     	Electromagnetic, capacitance, and other electric/electronic types
3823	#50271   	Controllers and non-control
3823	#503     	Variable area instruments and associated elements
3823	#504     	Float and displacement instruments and associated elements
3823	#505     	Turbine, mass-flow, and other types and associated elements
3823	#7       	Continuous process instruments for on-stream gas and liquid analysis
3823	#776     	Infrared analyzers
3823	#778     	Other gas analyzers
3823	#781     	Other liquid analyzers
3823	#8       	Instruments for process variables n.e.c.
3823	#8______A	Instruments for process variables n.e.c.
3823	#801     	Electrical and electronic measuring types
3823	#801____A	Electrical and electronic measuring types
3823	#80182   	Controllers
3823	#80183   	Non-control
3823	#80183__A	Non-control
3823	#9       	Other industrial process instruments and parts for all industrial process instruments
3823	#912     	Industrial process computers
3823	#915     	Valve actuators and positioners, sold separately
3823	#916     	Other electronic industrial process instruments
3823	#918     	Other non-electronic industrial process instruments
3823	#994     	Other industrial process instruments
3823	#999     	Parts, supplies, accessories, and other equipment n.e.c.
3823	#M       	Miscellaneous receipts
3823	#P       	Primary products
3823	#S       	Secondary products
3823	#XY9     	Contract work and other miscellaneous receipts
3823	#Z89     	Resales
3824	#        	Fluid meters and counting devices
3824	#2       	Integrating and totalizing meters for gas and liquids
3824	#21      	Gas meters
3824	#212     	Diaphragm type, positive displacement
3824	#21222   	Residential size (up to 400 cu. ft./hr of 0.64 specific gravity gas at 0.5 inches water drop)
3824	#21224   	Other sizes including commercial and industrial
3824	#23      	Liquid meters
3824	#234     	Water meters, consumption registering
3824	#23433   	Small meters, up to and including 1 inch
3824	#23435   	Intermediate meters, over 1 inch, up to and including 2 inch
3824	#23437   	Large meters, over 2 inch
3824	#241     	Liquid fuel dispensing meters, excluding service station dispensing pumps
3824	#288     	Other liquid meters; industrial bulk plants, pipeline, batching, treatment facilities
3824	#29      	Parts and components for gas and liquid meters (sold separately)
3824	#3       	Counting devices
3824	#36      	Revolution counters, digital incl totalizing, measuring wheels and vehicle operation registers
3824	#361     	Mechanical input
3824	#367     	Electronic input
3824	#369     	Other revolution counters including centrifugal tachometers and event recorders
3824	#38      	All other counting devices not specified above, including parking meters
3824	#4       	Motor vehicle instruments
