case_code	category_code	category_text	display_level	selectable	sort_sequence
P	O27	Occupation - Healthcare Practitioners and Technical Occupations (29)	0	T	1669	
P	O30	Occupation - Service Occupations (31-39)	0	T	1670	
P	O41	Occupation - Sales and Related Occupations	0	T	1671	
P	O43	Occupation - Office and Administrative Support Occupations	0	T	1672	
P	O45	Occupation - Farming, Fishing, and Forestry Occupations	0	T	1673	
P	O47	Occupation - Construction and Extraction Occupations	0	T	1674	
P	O49	Occupation - Installation, Maintenance, and Repair Occupations	0	T	1675	
P	O51	Occupation - Production Occupations	0	T	1676	
P	O53	Occupation - Transportation and Material Moving Occupations	0	T	1677	
P	OTS	Industry - Other services	0	T	1632	
P	PAD	Industry - Public Administration	0	T	1633	
P	PBS	Industry - Professional business services	0	T	1634	
P	PST	Industry - Professional, scientific, and technical services	0	T	1635	
P	RAX	Race (American Indian or Alaska native)	0	T	1678	
P	RBX	Race (Asian)	0	T	1679	
P	RCX	Race (Black or African American)	0	T	1680	
P	RDX	Race (Hispanic or Latino)	0	T	1681	
P	RET	Industry - Retail trade	0	T	1636	
P	REX	Race (Native Hawaiian or Other Pacific Islander)	0	T	1682	
P	RFX	Race (White)	0	T	1683	
P	RGX	Race (Not reported)	0	T	1684	
P	RHX	Race (Multi-race)	0	T	1685	
P	RIX	Race (Hispanic and other)	0	T	1686	
P	RRL	Industry - Real estate and rental leasing	0	T	1637	
P	S1X	Source - Chemical, chemical products	0	T	1697	
P	S21	Source - Containers	0	T	1698	
P	S22	Source - Furniture, fixtures	0	T	1699	
P	S3X	Source - Machinery	0	T	1700	
P	S4X	Source - Parts and materials	0	T	1701	
P	S56	Source - Person, injured or ill worker	0	T	1702	
P	S57	Source - Person, other than injured or ill workers	0	T	1703	
P	S5B	Source - Worker motion or position	0	T	1704	
P	S5C	Source - Patient	0	T	1705	
P	S66	Source - Floors, walkways, ground surfaces	0	T	1706	
P	S74	Source - Ladder	0	T	1708	
P	S7A	Source - Handtools	0	T	1709	
P	S8C	Source - Trucks	0	T	1710	
P	S8D	Source - Cart, dolly, hand truck-nonpowered	0	T	1711	
P	S8X	Source - Vehicles	0	T	1712	
P	SP1	Industry - Service providing	0	T	1638	
P	SXX	Source - all other	0	T	1713	
P	T2X	Secondary Source - Containers, furniture, and fixtures	0	T	1687	
P	T31	Secondary Source - Computers and peripheral equipment	0	T	1688	
P	T3X	Secondary Source - Machinery	0	T	1689	
P	T71	Secondary Source - Firearms, law enforcement, and other self-defense equipment	0	T	1690	
P	T7X	Secondary Source - Tools, instruments, and equipment	0	T	1691	
P	T84	Secondary Source - Highway vehicle, motorized	0	T	1692	
P	T8X	Secondary Source - Vehicles	0	T	1693	
P	T91	Secondary Source - Ice, sleet, snow	0	T	1694	
P	T92	Secondary Source - Liquids-nonchemical	0	T	1695	
P	TAX	Time (12:01AM - 4:00AM)	0	T	1714	
P	TBX	Time (4:01AM - 8:00AM)	0	T	1715	
P	TCX	Time (8:01AM - 12Noon)	0	T	1716	
P	TDX	Time (12:01PM - 4:00PM)	0	T	1717	
P	TEX	Time (4:01PM - 8:00PM)	0	T	1718	
P	TFX	Time (8:01PM - 12Midnight)	0	T	1719	
P	TGX	Time (not reported)	0	T	1720	
P	TRW	Industry - Transportation and warehousing	0	T	1639	
P	TTU	Industry - Trade, transportation, and utilities	0	T	1640	
P	TXX	Secondary Source - all other	0	T	1696	
P	UTL	Industry - Utilities	0	T	1641	
P	WAX	Weekday (Sunday)	0	T	1721	
P	WBX	Weekday (Monday)	0	T	1722	
P	WCX	Weekday (Tuesday)	0	T	1723	
P	WDX	Weekday (Wednesday)	0	T	1724	
P	WEX	Weekday (Thursday)	0	T	1725	
P	WFX	Weekday (Friday)	0	T	1726	
P	WGX	Weekday (Saturday)	0	T	1727	
P	WHT	Industry - Wholesale trade	0	T	1642	
R	00X	All industry	0	T	11	
R	ABX	Age group (14 - 15 yrs.)	0	T	1729	
R	ACX	Age group (16 - 19 yrs.)	0	T	1730	
R	ADW	Industry - Administration and support and waste management	0	T	1779	
R	ADX	Age group (20 - 24 yrs.)	0	T	1731	
R	AER	Industry - Arts, entertainment, and recreation	0	T	1780	
R	AEX	Age group (25 - 34 yrs.)	0	T	1732	
R	AFH	Industry - Agriculture, forestry, fishing, and hunting	0	T	1781	
R	AFS	Industry - Accommodation and food services	0	T	1782	
R	AFX	Age group (35 - 44 yrs.)	0	T	1733	
R	AGX	Age group (45 - 54 yrs.)	0	T	1734	
R	AHX	Age group (55 - 64 yrs.)	0	T	1735	
R	AIX	Age group (65+ yrs.)	0	T	1736	
R	AJX	Age group (not reported)	0	T	1737	
R	CON	Industry - Construction	0	T	1783	
R	DAX	DAFW (1 day)	0	T	1738	
R	DBX	DAFW (2 days)	0	T	1739	
R	DCX	DAFW (3 - 5 days)	0	T	1740	
R	DDX	DAFW (6 - 10 days)	0	T	1741	
R	DEX	DAFW (11 - 20 days)	0	T	1742	
R	DFX	DAFW (21 - 30 days)	0	T	1743	
R	DGX	DAFW (31+ days)	0	T	1744	
R	E11	Event - Intentional injury by other person	0	T	1745	
R	E12	Event - Injury by person-unintentional or intent unknown	0	T	1746	
R	E13	Event - Animal and insect related incidents	0	T	1747	
R	E1X	Event - Violence and other injuries by persons or animal	0	T	1748	
R	E26	Event - Roadway incidents involving motorized land vehicles	0	T	1749	
R	E2X	Event - Transportation incidents	0	T	1750	
R	E3X	Event - Fires and explosions	0	T	1751	
R	E41	Event - Slips, trips without fall	0	T	1752	
R	E42	Event - Fall on same level	0	T	1753	
R	E43	Event - Fall to lower level	0	T	1754	
R	E4X	Event - Falls, slips, trips	0	T	1755	
R	E5X	Event - Exposure to harmful substances or enviroments	0	T	1756	
R	E62	Event - Struck by object or equipment	0	T	1757	
R	E63	Event - Struck against object or equipment	0	T	1758	
R	E64	Event - Caught in or compressed by object or equipment	0	T	1759	
R	E6X	Event - Contact with object, equipment	0	T	1760	
R	E72	Event - Repetitive motion involving microtasks	0	T	1761	
R	E7A	Event - Overexertion in lifting or lowering	0	T	1762	
R	E7X	Event - Overexertion and bodily reaction	0	T	1763	
R	EDS	Industry - Educational services	0	T	1784	
R	EHS	Industry - Education and health services	0	T	1785	
R	EXX	Event - all other	0	T	1764	
R	FIA	Industry - Financial activities	0	T	1786	
R	FIN	Industry - Finance and insurance	0	T	1787	
R	GFX	Gender (Female)	0	T	1765	
R	GMX	Gender (Male)	0	T	1766	
R	GNX	Gender (Not reported)	0	T	1767	
R	GP1	Industry - Goods producing	0	T	1788	
R	HAS	Industry - Health care and social assistance	0	T	1789	
R	HAX	Hours (before shift began)	0	T	1768	
R	HBX	Hours (less than 1 hour)	0	T	1769	
R	HCX	Hours (1 -2 hours)	0	T	1770	
R	HDX	Hours (2 - 4 hours)	0	T	1771	
R	HEX	Hours (4 - 6 hours)	0	T	1772	
R	HFX	Hours (6 - 8 hours)	0	T	1773	
R	HGX	Hours (8 - 10 hours)	0	T	1774	
R	HHX	Hours (10 - 12 hours)	0	T	1775	
R	HIX	Hours (12 - 16 hours)	0	T	1776	
R	HJX	Hours (more than 16 hours)	0	T	1777	
R	HKX	Hours (not reported)	0	T	1778	
R	INF	Industry - Information	0	T	1790	
R	LAX	LOS (< 3 mos.)	0	T	1807	
R	LBX	LOS (3 - 11 mos.)	0	T	1808	
R	LCX	LOS (1 - 5 yrs.)	0	T	1809	
R	LDX	LOS (5 yrs.)	0	T	1810	
R	LEH	Industry - Leisure and hospitality	0	T	1791	
R	LEX	LOS (Not reported)	0	T	1811	
R	MCE	Industry - Management of companies and enterprises	0	T	1792	
R	MFG	Industry - Manufacturing	0	T	1793	
R	MIN	Industry - Mining	0	T	1794	
R	MSD	Musculoskeletal disorders	0	T	1812	
R	N1A	Nature - Fractures	0	T	1813	
R	N1B	Nature - Sprains, strains, tears	0	T	1814	
R	N1C	Nature - Amputations	0	T	1815	
R	N1D	Nature - Bruise, contusions	0	T	1816	
R	N1E	Nature - Chemical burns and corrosions	0	T	1817	
R	N1F	Nature - Heat (thermal) burns	0	T	1818	
R	N1G	Nature - Soreness, pain	0	T	1819	
R	N21	Nature - Cuts, lacerations	0	T	1820	
R	N22	Nature - Punctures (except gunshot wounds)	0	T	1821	
R	N2X	Nature - Cuts, lacerations, punctures	0	T	1822	
R	N3A	Nature - Carpal tunnel syndrome	0	T	1823	
R	N3B	Nature - Tendonitis	0	T	1824	
R	N81	Nature - With sprains	0	T	1825	
R	N82	Nature - With fractures	0	T	1826	
R	N8X	Nature - Multiple traumatic injuries	0	T	1827	
R	NRM	Industry - Natural resources	0	T	1795	
R	NXX	Nature - all other	0	T	1828	
R	O10	Occupation - Management, Business, and Financial Occupations (11-13)	0	T	1829	
R	O23	Occupation - Computer, Engineering, and Science Occupations (15-19)	0	T	1831	
R	O25	Occupation - Education, Legal, Community Service, Arts, and Media Occupations (21-27)	0	T	1832	
R	O27	Occupation - Healthcare Practitioners and Technical Occupations (29)	0	T	1833	
R	O30	Occupation - Service Occupations (31-39)	0	T	1834	
R	O41	Occupation - Sales and Related Occupations	0	T	1835	
R	O43	Occupation - Office and Administrative Support Occupations	0	T	1836	
R	O45	Occupation - Farming, Fishing, and Forestry Occupations	0	T	1837	
R	O47	Occupation - Construction and Extraction Occupations	0	T	1838	
R	O49	Occupation - Installation, Maintenance, and Repair Occupations	0	T	1839	
R	O51	Occupation - Production Occupations	0	T	1840	
R	O53	Occupation - Transportation and Material Moving Occupations	0	T	1841	
R	OTS	Industry - Other services	0	T	1796	
R	P11	Part - Eye	0	T	1842	
R	P1X	Part - Head	0	T	1843	
R	P2X	Part - Neck	0	T	1844	
R	P32	Part - Back	0	T	1845	
R	P3X	Part - Trunk	0	T	1846	
R	P41	Part - Shoulder	0	T	1847	
R	P42	Part - Arm	0	T	1848	
R	P43	Part - Wrist	0	T	1849	
R	P44	Part - Hand(s)	0	T	1850	
R	P4A	Part - Hand(s), except finger(s)	0	T	1851	
R	P4B	Part - Finger(s), fingernail(s)	0	T	1852	
R	P4X	Part - Upper extremities	0	T	1853	
R	P51	Part - Knee	0	T	1854	
R	P52	Part - Ankle	0	T	1855	
R	P53	Part - Foot	0	T	1856	
R	P54	Part - Toe, toenail	0	T	1857	
R	P5X	Part - Lower extremities	0	T	1858	
R	P6X	Part - Body systems	0	T	1859	
R	P8X	Part - Multiple	0	T	1860	
R	PAD	Industry - Public Administration	0	T	1797	
R	PBS	Industry - Professional business services	0	T	1798	
R	PST	Industry - Professional, scientific, and technical services	0	T	1799	
R	PXX	Part - all other	0	T	1861	
R	RET	Industry - Retail trade	0	T	1800	
R	RRL	Industry - Real estate and rental leasing	0	T	1801	
R	S1X	Source - Chemical, chemical products	0	T	1872	
R	S21	Source - Containers	0	T	1873	
R	S22	Source - Furniture, fixtures	0	T	1874	
R	S3X	Source - Machinery	0	T	1875	
R	S4X	Source - Parts and materials	0	T	1876	
R	S56	Source - Person, injured or ill worker	0	T	1877	
R	S57	Source - Person, other than injured or ill workers	0	T	1878	
R	S5B	Source - Worker motion or position	0	T	1879	
R	S5C	Source - Patient	0	T	1880	
R	S66	Source - Floors, walkways, ground surfaces	0	T	1881	
R	S74	Source - Ladder	0	T	1883	
R	S7A	Source - Handtools	0	T	1884	
R	S8C	Source - Trucks	0	T	1885	
R	S8D	Source - Cart, dolly, hand truck-nonpowered	0	T	1886	
R	S8X	Source - Vehicles	0	T	1887	
R	SP1	Industry - Service providing	0	T	1802	
R	SXX	Source - all other	0	T	1888	
R	T2X	Secondary Source - Containers, furniture, and fixtures	0	T	1862	
R	T31	Secondary Source - Computers and peripheral equipment	0	T	1863	
R	T3X	Secondary Source - Machinery	0	T	1864	
R	T71	Secondary Source - Firearms, law enforcement, and other self-defense equipment	0	T	1865	
R	T7X	Secondary Source - Tools, instruments, and equipment	0	T	1866	
R	T84	Secondary Source - Highway vehicle, motorized	0	T	1867	
R	T8X	Secondary Source - Vehicles	0	T	1868	
R	T91	Secondary Source - Ice, sleet, snow	0	T	1869	
R	T92	Secondary Source - Liquids-nonchemical	0	T	1870	
R	TAX	Time (12:01AM - 4:00AM)	0	T	1889	
R	TBX	Time (4:01AM - 8:00AM)	0	T	1890	
R	TCX	Time (8:01AM - 12Noon)	0	T	1891	
R	TDX	Time (12:01PM - 4:00PM)	0	T	1892	
R	TEX	Time (4:01PM - 8:00PM)	0	T	1893	
R	TFX	Time (8:01PM - 12Midnight)	0	T	1894	
R	TGX	Time (not reported)	0	T	1895	
R	TRW	Industry - Transportation and warehousing	0	T	1803	
R	TTU	Industry - Trade, transportation, and utilities	0	T	1804	
R	TXX	Secondary Source - all other	0	T	1871	
R	UTL	Industry - Utilities	0	T	1805	
R	WAX	Weekday (Sunday)	0	T	1896	
R	WBX	Weekday (Monday)	0	T	1897	
R	WCX	Weekday (Tuesday)	0	T	1898	
R	WDX	Weekday (Wednesday)	0	T	1899	
R	WEX	Weekday (Thursday)	0	T	1900	
R	WFX	Weekday (Friday)	0	T	1901	
R	WGX	Weekday (Saturday)	0	T	1902	
R	WHT	Industry - Wholesale trade	0	T	1806	
S	00X	All industry	0	T	12	
S	ABX	Age group (14 - 15 yrs.)	0	T	1904	
S	ACX	Age group (16 - 19 yrs.)	0	T	1905	
S	ADW	Industry - Administration and support and waste management	0	T	1954	
S	ADX	Age group (20 - 24 yrs.)	0	T	1906	
S	AER	Industry - Arts, entertainment, and recreation	0	T	1955	
S	AEX	Age group (25 - 34 yrs.)	0	T	1907	
S	AFH	Industry - Agriculture, forestry, fishing, and hunting	0	T	1956	
S	AFS	Industry - Accommodation and food services	0	T	1957	
S	AFX	Age group (35 - 44 yrs.)	0	T	1908	
S	AGX	Age group (45 - 54 yrs.)	0	T	1909	
S	AHX	Age group (55 - 64 yrs.)	0	T	1910	
S	AIX	Age group (65+ yrs.)	0	T	1911	
S	AJX	Age group (not reported)	0	T	1912	
S	CON	Industry - Construction	0	T	1958	
S	DAX	DAFW (1 day)	0	T	1913	
S	DBX	DAFW (2 days)	0	T	1914	
S	DCX	DAFW (3 - 5 days)	0	T	1915	
S	DDX	DAFW (6 - 10 days)	0	T	1916	
S	DEX	DAFW (11 - 20 days)	0	T	1917	
S	DFX	DAFW (21 - 30 days)	0	T	1918	
S	DGX	DAFW (31+ days)	0	T	1919	
S	E11	Event - Intentional injury by other person	0	T	1920	
S	E12	Event - Injury by person-unintentional or intent unknown	0	T	1921	
S	E13	Event - Animal and insect related incidents	0	T	1922	
S	E1X	Event - Violence and other injuries by persons or animal	0	T	1923	
S	E26	Event - Roadway incidents involving motorized land vehicles	0	T	1924	
S	E2X	Event - Transportation incidents	0	T	1925	
S	E3X	Event - Fires and explosions	0	T	1926	
S	E41	Event - Slips, trips without fall	0	T	1927	
S	E42	Event - Fall on same level	0	T	1928	
S	E43	Event - Fall to lower level	0	T	1929	
S	E4X	Event - Falls, slips, trips	0	T	1930	
S	E5X	Event - Exposure to harmful substances or enviroments	0	T	1931	
S	E62	Event - Struck by object or equipment	0	T	1932	
S	E63	Event - Struck against object or equipment	0	T	1933	
S	E64	Event - Caught in or compressed by object or equipment	0	T	1934	
S	E6X	Event - Contact with object, equipment	0	T	1935	
S	E72	Event - Repetitive motion involving microtasks	0	T	1936	
S	E7A	Event - Overexertion in lifting or lowering	0	T	1937	
S	E7X	Event - Overexertion and bodily reaction	0	T	1938	
S	EDS	Industry - Educational services	0	T	1959	
S	EHS	Industry - Education and health services	0	T	1960	
S	EXX	Event - all other	0	T	1939	
S	FIA	Industry - Financial activities	0	T	1961	
S	FIN	Industry - Finance and insurance	0	T	1962	
S	GFX	Gender (Female)	0	T	1940	
S	GMX	Gender (Male)	0	T	1941	
S	GNX	Gender (Not reported)	0	T	1942	
S	GP1	Industry - Goods producing	0	T	1963	
S	HAS	Industry - Health care and social assistance	0	T	1964	
S	HAX	Hours (before shift began)	0	T	1943	
S	HBX	Hours (less than 1 hour)	0	T	1944	
S	HCX	Hours (1 -2 hours)	0	T	1945	
S	HDX	Hours (2 - 4 hours)	0	T	1946	
S	HEX	Hours (4 - 6 hours)	0	T	1947	
S	HFX	Hours (6 - 8 hours)	0	T	1948	
S	HGX	Hours (8 - 10 hours)	0	T	1949	
S	HHX	Hours (10 - 12 hours)	0	T	1950	
S	HIX	Hours (12 - 16 hours)	0	T	1951	
S	HJX	Hours (more than 16 hours)	0	T	1952	
S	HKX	Hours (not reported)	0	T	1953	
S	INF	Industry - Information	0	T	1965	
S	LAX	LOS (< 3 mos.)	0	T	1982	
S	LBX	LOS (3 - 11 mos.)	0	T	1983	
S	LCX	LOS (1 - 5 yrs.)	0	T	1984	
S	LDX	LOS (5 yrs.)	0	T	1985	
S	LEH	Industry - Leisure and hospitality	0	T	1966	
S	LEX	LOS (Not reported)	0	T	1986	
S	MCE	Industry - Management of companies and enterprises	0	T	1967	
S	MFG	Industry - Manufacturing	0	T	1968	
S	MIN	Industry - Mining	0	T	1969	
S	MSD	Musculoskeletal disorders	0	T	1987	
S	N1A	Nature - Fractures	0	T	1988	
S	N1B	Nature - Sprains, strains, tears	0	T	1989	
S	N1C	Nature - Amputations	0	T	1990	
S	N1D	Nature - Bruise, contusions	0	T	1991	
S	N1E	Nature - Chemical burns and corrosions	0	T	1992	
S	N1F	Nature - Heat (thermal) burns	0	T	1993	
S	N1G	Nature - Soreness, pain	0	T	1994	
S	N21	Nature - Cuts, lacerations	0	T	1995	
S	N22	Nature - Punctures (except gunshot wounds)	0	T	1996	
S	N2X	Nature - Cuts, lacerations, punctures	0	T	1997	
S	N3A	Nature - Carpal tunnel syndrome	0	T	1998	
S	N3B	Nature - Tendonitis	0	T	1999	
S	N81	Nature - With sprains	0	T	2000	
S	N82	Nature - With fractures	0	T	2001	
S	N8X	Nature - Multiple traumatic injuries	0	T	2002	
S	NRM	Industry - Natural resources	0	T	1970	
S	NXX	Nature - all other	0	T	2003	
S	O10	Occupation - Management, Business, and Financial Occupations (11-13)	0	T	2004	
S	O23	Occupation - Computer, Engineering, and Science Occupations (15-19)	0	T	2006	
S	O25	Occupation - Education, Legal, Community Service, Arts, and Media Occupations (21-27)	0	T	2007	
S	O27	Occupation - Healthcare Practitioners and Technical Occupations (29)	0	T	2008	
S	O30	Occupation - Service Occupations (31-39)	0	T	2009	
S	O41	Occupation - Sales and Related Occupations	0	T	2010	
S	O43	Occupation - Office and Administrative Support Occupations	0	T	2011	
S	O45	Occupation - Farming, Fishing, and Forestry Occupations	0	T	2012	
S	O47	Occupation - Construction and Extraction Occupations	0	T	2013	
S	O49	Occupation - Installation, Maintenance, and Repair Occupations	0	T	2014	
S	O51	Occupation - Production Occupations	0	T	2015	
S	O53	Occupation - Transportation and Material Moving Occupations	0	T	2016	
S	OTS	Industry - Other services	0	T	1971	
S	P11	Part - Eye	0	T	2017	
S	P1X	Part - Head	0	T	2018	
S	P2X	Part - Neck	0	T	2019	
S	P32	Part - Back	0	T	2020	
S	P3X	Part - Trunk	0	T	2021	
S	P41	Part - Shoulder	0	T	2022	
S	P42	Part - Arm	0	T	2023	
S	P43	Part - Wrist	0	T	2024	
S	P44	Part - Hand(s)	0	T	2025	
S	P4A	Part - Hand(s), except finger(s)	0	T	2026	
S	P4B	Part - Finger(s), fingernail(s)	0	T	2027	
S	P4X	Part - Upper extremities	0	T	2028	
S	P51	Part - Knee	0	T	2029	
S	P52	Part - Ankle	0	T	2030	
S	P53	Part - Foot	0	T	2031	
S	P54	Part - Toe, toenail	0	T	2032	
S	P5X	Part - Lower extremities	0	T	2033	
S	P6X	Part - Body systems	0	T	2034	
S	P8X	Part - Multiple	0	T	2035	
S	PAD	Industry - Public Administration	0	T	1972	
S	PBS	Industry - Professional business services	0	T	1973	
S	PST	Industry - Professional, scientific, and technical services	0	T	1974	
S	PXX	Part - all other	0	T	2036	
S	RAX	Race (American Indian or Alaska native)	0	T	2037	
S	RBX	Race (Asian)	0	T	2038	
S	RCX	Race (Black or African American)	0	T	2039	
S	RDX	Race (Hispanic or Latino)	0	T	2040	
S	RET	Industry - Retail trade	0	T	1975	
S	REX	Race (Native Hawaiian or Other Pacific Islander)	0	T	2041	
S	RFX	Race (White)	0	T	2042	
S	RGX	Race (Not reported)	0	T	2043	
S	RHX	Race (Multi-race)	0	T	2044	
S	RIX	Race (Hispanic and other)	0	T	2045	
S	RRL	Industry - Real estate and rental leasing	0	T	1976	
S	SP1	Industry - Service providing	0	T	1977	
S	T2X	Secondary Source - Containers, furniture, and fixtures	0	T	2046	
S	T31	Secondary Source - Computers and peripheral equipment	0	T	2047	
S	T3X	Secondary Source - Machinery	0	T	2048	
S	T71	Secondary Source - Firearms, law enforcement, and other self-defense equipment	0	T	2049	
S	T7X	Secondary Source - Tools, instruments, and equipment	0	T	2050	
S	T84	Secondary Source - Highway vehicle, motorized	0	T	2051	
S	T8X	Secondary Source - Vehicles	0	T	2052	
S	T91	Secondary Source - Ice, sleet, snow	0	T	2053	
S	T92	Secondary Source - Liquids-nonchemical	0	T	2054	
S	TAX	Time (12:01AM - 4:00AM)	0	T	2056	
S	TBX	Time (4:01AM - 8:00AM)	0	T	2057	
S	TCX	Time (8:01AM - 12Noon)	0	T	2058	
S	TDX	Time (12:01PM - 4:00PM)	0	T	2059	
S	TEX	Time (4:01PM - 8:00PM)	0	T	2060	
S	TFX	Time (8:01PM - 12Midnight)	0	T	2061	
S	TGX	Time (not reported)	0	T	2062	
S	TRW	Industry - Transportation and warehousing	0	T	1978	
S	TTU	Industry - Trade, transportation, and utilities	0	T	1979	
S	TXX	Secondary Source - all other	0	T	2055	
S	UTL	Industry - Utilities	0	T	1980	
S	WAX	Weekday (Sunday)	0	T	2063	
S	WBX	Weekday (Monday)	0	T	2064	
S	WCX	Weekday (Tuesday)	0	T	2065	
S	WDX	Weekday (Wednesday)	0	T	2066	
S	WEX	Weekday (Thursday)	0	T	2067	
S	WFX	Weekday (Friday)	0	T	2068	
S	WGX	Weekday (Saturday)	0	T	2069	
S	WHT	Industry - Wholesale trade	0	T	1981	
T	00X	All industry	0	T	13	
T	ABX	Age group (14 - 15 yrs.)	0	T	2071	
T	ACX	Age group (16 - 19 yrs.)	0	T	2072	
T	ADW	Industry - Administration and support and waste management	0	T	2121	
T	ADX	Age group (20 - 24 yrs.)	0	T	2073	
T	AER	Industry - Arts, entertainment, and recreation	0	T	2122	
T	AEX	Age group (25 - 34 yrs.)	0	T	2074	
T	AFH	Industry - Agriculture, forestry, fishing, and hunting	0	T	2123	
T	AFS	Industry - Accommodation and food services	0	T	2124	
T	AFX	Age group (35 - 44 yrs.)	0	T	2075	
T	AGX	Age group (45 - 54 yrs.)	0	T	2076	
T	AHX	Age group (55 - 64 yrs.)	0	T	2077	
T	AIX	Age group (65+ yrs.)	0	T	2078	
T	AJX	Age group (not reported)	0	T	2079	
T	CON	Industry - Construction	0	T	2125	
T	DAX	DAFW (1 day)	0	T	2080	
T	DBX	DAFW (2 days)	0	T	2081	
T	DCX	DAFW (3 - 5 days)	0	T	2082	
T	DDX	DAFW (6 - 10 days)	0	T	2083	
T	DEX	DAFW (11 - 20 days)	0	T	2084	
T	DFX	DAFW (21 - 30 days)	0	T	2085	
T	DGX	DAFW (31+ days)	0	T	2086	
T	E11	Event - Intentional injury by other person	0	T	2087	
T	E12	Event - Injury by person-unintentional or intent unknown	0	T	2088	
T	E13	Event - Animal and insect related incidents	0	T	2089	
T	E1X	Event - Violence and other injuries by persons or animal	0	T	2090	
T	E26	Event - Roadway incidents involving motorized land vehicles	0	T	2091	
T	E2X	Event - Transportation incidents	0	T	2092	
T	E3X	Event - Fires and explosions	0	T	2093	
T	E41	Event - Slips, trips without fall	0	T	2094	
T	E42	Event - Fall on same level	0	T	2095	
T	E43	Event - Fall to lower level	0	T	2096	
T	E4X	Event - Falls, slips, trips	0	T	2097	
T	E5X	Event - Exposure to harmful substances or enviroments	0	T	2098	
T	E62	Event - Struck by object or equipment	0	T	2099	
T	E63	Event - Struck against object or equipment	0	T	2100	
T	E64	Event - Caught in or compressed by object or equipment	0	T	2101	
T	E6X	Event - Contact with object, equipment	0	T	2102	
T	E72	Event - Repetitive motion involving microtasks	0	T	2103	
T	E7A	Event - Overexertion in lifting or lowering	0	T	2104	
T	E7X	Event - Overexertion and bodily reaction	0	T	2105	
T	EDS	Industry - Educational services	0	T	2126	
T	EHS	Industry - Education and health services	0	T	2127	
T	EXX	Event - all other	0	T	2106	
T	FIA	Industry - Financial activities	0	T	2128	
T	FIN	Industry - Finance and insurance	0	T	2129	
T	GFX	Gender (Female)	0	T	2107	
T	GMX	Gender (Male)	0	T	2108	
T	GNX	Gender (Not reported)	0	T	2109	
T	GP1	Industry - Goods producing	0	T	2130	
T	HAS	Industry - Health care and social assistance	0	T	2131	
T	HAX	Hours (before shift began)	0	T	2110	
T	HBX	Hours (less than 1 hour)	0	T	2111	
T	HCX	Hours (1 -2 hours)	0	T	2112	
T	HDX	Hours (2 - 4 hours)	0	T	2113	
T	HEX	Hours (4 - 6 hours)	0	T	2114	
T	HFX	Hours (6 - 8 hours)	0	T	2115	
T	HGX	Hours (8 - 10 hours)	0	T	2116	
T	HHX	Hours (10 - 12 hours)	0	T	2117	
T	HIX	Hours (12 - 16 hours)	0	T	2118	
T	HJX	Hours (more than 16 hours)	0	T	2119	
T	HKX	Hours (not reported)	0	T	2120	
T	INF	Industry - Information	0	T	2132	
T	LAX	LOS (< 3 mos.)	0	T	2149	
T	LBX	LOS (3 - 11 mos.)	0	T	2150	
T	LCX	LOS (1 - 5 yrs.)	0	T	2151	
T	LDX	LOS (5 yrs.)	0	T	2152	
T	LEH	Industry - Leisure and hospitality	0	T	2133	
T	LEX	LOS (Not reported)	0	T	2153	
T	MCE	Industry - Management of companies and enterprises	0	T	2134	
T	MFG	Industry - Manufacturing	0	T	2135	
T	MIN	Industry - Mining	0	T	2136	
T	MSD	Musculoskeletal disorders	0	T	2154	
T	N1A	Nature - Fractures	0	T	2155	
T	N1B	Nature - Sprains, strains, tears	0	T	2156	
T	N1C	Nature - Amputations	0	T	2157	
T	N1D	Nature - Bruise, contusions	0	T	2158	
T	N1E	Nature - Chemical burns and corrosions	0	T	2159	
T	N1F	Nature - Heat (thermal) burns	0	T	2160	
T	N1G	Nature - Soreness, pain	0	T	2161	
T	N21	Nature - Cuts, lacerations	0	T	2162	
T	N22	Nature - Punctures (except gunshot wounds)	0	T	2163	
T	N2X	Nature - Cuts, lacerations, punctures	0	T	2164	
T	N3A	Nature - Carpal tunnel syndrome	0	T	2165	
T	N3B	Nature - Tendonitis	0	T	2166	
T	N81	Nature - With sprains	0	T	2167	
T	N82	Nature - With fractures	0	T	2168	
T	N8X	Nature - Multiple traumatic injuries	0	T	2169	
T	NRM	Industry - Natural resources	0	T	2137	
T	NXX	Nature - all other	0	T	2170	
T	O10	Occupation - Management, Business, and Financial Occupations (11-13)	0	T	2171	
T	O23	Occupation - Computer, Engineering, and Science Occupations (15-19)	0	T	2173	
T	O25	Occupation - Education, Legal, Community Service, Arts, and Media Occupations (21-27)	0	T	2174	
T	O27	Occupation - Healthcare Practitioners and Technical Occupations (29)	0	T	2175	
T	O30	Occupation - Service Occupations (31-39)	0	T	2176	
T	O41	Occupation - Sales and Related Occupations	0	T	2177	
T	O43	Occupation - Office and Administrative Support Occupations	0	T	2178	
T	O45	Occupation - Farming, Fishing, and Forestry Occupations	0	T	2179	
T	O47	Occupation - Construction and Extraction Occupations	0	T	2180	
T	O49	Occupation - Installation, Maintenance, and Repair Occupations	0	T	2181	
T	O51	Occupation - Production Occupations	0	T	2182	
T	O53	Occupation - Transportation and Material Moving Occupations	0	T	2183	
T	OTS	Industry - Other services	0	T	2138	
T	P11	Part - Eye	0	T	2184	
T	P1X	Part - Head	0	T	2185	
T	P2X	Part - Neck	0	T	2186	
T	P32	Part - Back	0	T	2187	
