group_code	item_code	item_name
40	-	Investment services	
40	1	Securities brokerage, dealing, investment advice, and related services	
40	11	Securities brokerage, dealing, investment advice, and related services	
40	1101	Securities brokerage, dealing, and investment advice	
40	110101	Securities brokerage, dealing, and investment advice	
40	1102	Securities brokerage and dealing related services	
40	110201	Securities brokerage and dealing related services	
40	2	Portfolio management	
40	21	Portfolio management	
40	2101	Portfolio management	
40	210101	Portfolio management	
40	3	Investment banking	
40	31	Investment banking	
40	3101	Investment banking	
40	310101	Investment banking	
41	-	Insurance and annuities	
41	1	Insurance	
41	11	Insurance	
41	1101	Life insurance	
41	110101	Life insurance	
41	1102	Disability insurance, including accidental death	
41	110201	Disability insurance, including accidental death	
41	1103	Health and medical insurance	
41	110301	Health and medical insurance	
41	1104	Property and casualty insurance	
41	110401	Property and casualty insurance	
41	2	Annuities	
41	21	Annuities	
41	2101	Annuities	
41	210101	Annuities	
42	-	Commissions and fees from sales and administration of insurance policies (partial)	
42	1	Commissions from sales of insurance	
42	11	Commissions from sales of insurance	
42	1101	Commissions from sales of life insurance and annuities	
42	110101	Commissions from sales of life insurance and annuities	
42	1102	Commissions from sales of health and medical insurance	
42	110201	Commissions from sales of health and medical insurance	
42	1103	Commissions from sales of property and casualty insurance	
42	110301	Commissions from sales of property and casualty insurance	
42	1104	Commissions from sales of other insurance	
42	110401	Commissions from sales of other insurance	
43	-	Real estate services (partial)	
43	1	Nonresidential real estate services	
43	11	Nonresidential real estate rents	
43	1101	Office buildings, gross rents	
43	110101	Office buildings, gross rents	
43	1102	Retail properties, gross rents	
43	110201	Retail properties, gross rents	
43	1103	Industrial buildings, gross rents	
43	110301	Industrial buildings, gross rents	
43	1104	Self-service storage and miniwarehouses, gross rents	
43	110401	Self-service storage and miniwarehouses, gross rents	
43	1105	Other nonresidential buildings, gross rents	
43	110501	Other nonresidential buildings, gross rents	
43	12	Nonresidential property sales and leases including land, brokerage fees and commissions	
43	1201	Nonresidential property sales and leases including land, brokerage fees and commissions	
43	120101	Nonresidential property sales and leases including land, brokerage fees and commissions	
43	13	Nonresidential property management fees	
43	1301	Nonresidential property management fees	
43	130101	Nonresidential property management fees	
43	2	Residential real estate services (partial)	
43	21	Residential property sales and rental, brokerage fees and commissions	
43	2101	Residential property sales and rental, brokerage fees and commissions	
43	210101	Residential property sales and rental, brokerage fees and commissions	
43	22	Residential property management fees	
43	2201	Residential property management fees	
43	220101	Residential property management fees	
43	3	Real estate appraisal fees	
43	31	Real estate appraisal fees	
43	3101	Real estate appraisal fees	
43	310101	Real estate appraisal fees	
44	-	Rental and leasing of goods (partial)	
44	1	Passenger car rental	
44	11	Passenger car rental	
44	1101	Passenger car rental	
44	110101	Passenger car rental	
44	2	Truck, utility trailer, and RV rental and leasing	
44	21	Truck rental and leasing	
44	2101	Truck, truck trailer and bus rental	
44	210101	Truck, truck trailer and bus rental	
44	2102	Truck, truck trailer and bus leasing	
44	210201	Truck, truck trailer and bus leasing	
44	24	Rental and leasing of RVs and cargo and utility trailers	
44	2401	Rental and leasing of RVs and cargo and utility trailers	
44	240101	Rental and leasing of RVs and cargo and utility trailers	
44	3	Construction, mining, and forestry machinery and equipment rental and leasing	
44	31	Construction, mining, and forestry machinery and equipment rental and leasing	
44	3101	Construction, mining, and forestry machinery and equipment rental and leasing	
44	310101	Construction, mining, and forestry machinery and equipment rental and leasing	
45	-	Professional services (partial)	
45	1	Legal services	
45	11	Legal services	
45	1101	Legal services	
45	110101	Legal services	
45	2	Accounting services (partial)	
45	21	Accounting services, excluding payroll	
45	2101	Financial auditing	
45	210101	Financial auditing	
45	2102	Tax preparation and planning	
45	210201	Tax preparation and planning	
45	2103	Bookkeeping and compilation	
45	210301	Bookkeeping and compilation	
45	2104	Other accounting services, including billing and review	
45	210401	Other accounting services, including billing and review	
45	3	Architectural and engineering services	
45	31	Architectural services	
45	3101	Architectural services	
45	310101	Architectural services	
45	32	Engineering services	
45	3201	Engineering services	
45	320101	Engineering services	
45	4	Management, scientific, and technical consulting services	
45	41	Management consulting services	
45	4101	Administrative and general management consulting services	
45	410101	Administrative and general management consulting services	
45	4102	Human resources consulting services	
45	410201	Human resources consulting services	
45	4103	Marketing consulting services	
45	410301	Marketing consulting services	
45	4104	Process, physical distribution, and logistics consulting services	
45	410401	Process, physical distribution, and logistics consulting services	
45	4105	Other management consulting services	
45	410501	Other management consulting services	
45	5	Advertising and related services (partial)	
45	51	Advertising agency services	
45	5101	Advertising agency services	
45	510101	Advertising agency services	
45	6	Information technology (IT) technical support and consulting services (partial)	
45	61	Information technology (IT) technical support and consulting services (partial)	
45	6101	Information technology (IT) technical support and consulting services (partial)	
45	610101	Information technology (IT) technical support and consulting services (partial)	
46	-	Employment services	
46	1	Permanent placement services	
46	11	Permanent placement services	
46	1101	Permanent placement services	
46	110101	Permanent placement services	
46	2	Executive search services	
46	21	Executive search services	
46	2101	Executive search services	
46	210101	Executive search services	
46	3	Staffing services	
46	31	Temporary help services	
46	3101	Temporary help services	
46	310101	Temporary help services	
46	32	Co-employment staffing services	
46	3201	Co-employment staffing services	
46	320101	Co-employment staffing services	
47	-	Travel arrangement services  (partial)	
47	1	Arrangement of flights  (partial)	
47	11	Arrangement of international flights	
47	1101	Arrangement of international flights	
47	110101	Arrangement of international flights	
47	12	Arrangement of domestic flights	
47	1201	Arrangement of domestic flights	
47	120101	Arrangement of domestic flights	
47	2	Arrangement of vehicle rentals and lodging	
47	21	Arrangement of vehicle rentals and lodging	
47	2101	Arrangement of vehicle rentals and lodging	
47	210101	Arrangement of vehicle rentals and lodging	
47	3	Arrangement of cruises and tours	
47	31	Arrangement of cruises and tours	
47	3101	Arrangement of cruises and tours	
47	310101	Arrangement of cruises and tours	
47	4	Other travel arrangements (partial)	
47	41	Other travel arrangements (partial)	
47	4101	Other travel arrangements (partial)	
47	410101	Other travel arrangements (partial)	
48	-	Selected security services (partial)	
48	1	Security guard services	
48	11	Security guard services	
48	1101	Security guard services	
48	110101	Security guard services	
49	-	Cleaning and building maintenance services (partial)	
49	1	Janitorial services	
49	11	Janitorial services	
49	1101	Janitorial services	
49	110101	Janitorial services	
50	-	Waste collection and remediation services (partial)	
50	1	Waste collection	
50	11	Solid waste collection	
50	1101	Solid waste collection	
50	110101	Solid waste collection	
51	-	Health care services	
51	1	Outpatient care (partial)	
51	11	Outpatient care (partial)	
51	1101	Physician care	
51	110102	Medicare patients: physician care	
51	110103	Medicaid patients: physician care	
51	110104	Private insurance patients: physician care	
51	110105	All other patients: physician care	
51	1102	Medical laboratory and diagnostic imaging center care	
51	110201	Medical laboratory care	
51	1102011	Medicare patients: medical laboratory care	
51	1102012	Medicaid patients: medical laboratory care	
51	1102013	Private insurance patients: medical laboratory care	
51	1102014	All other patients: medical laboratory care	
51	110202	Diagnostic imaging center care	
51	1102021	Medicare and Medicaid patients: diagnostic imaging center care	
51	1102024	Private insurance and all other patients: diagnostic imaging center care	
51	11020241	Private insurance patients: diagnostic imaging center care	
51	11020242	All other patients: diagnostic imaging center care	
51	1103	Home health and hospice care	
51	110301	Home health and hospice care	
51	11030101	Medicare and Medicaid patients: home health and hospice care	
51	110301011	Medicare patients: home health and hospice care	
51	110301012	Medicaid patients: home health and hospice care	
51	11030102	Private insurance and all other patients: home health and hospice care	
51	110301021	Private insurance patients: home health and hospice care	
51	110301022	All other patients: home health and hospice care	
51	1104	Hospital outpatient care	
51	110401	Hospital outpatient care	
51	1104011	Hospital outpatient care, general medical & surgical hospitals	
51	11040111	Medicare patients: hospital outpatient care, general medical and surgical hospitals	
51	11040112	Medicaid patients: hospital outpatient care, general medical and surgical hospitals	
51	11040113	Private insurance and all other patients: outpatient care, gen. medical and surgical hospitals	
51	1104013	Hospital outpatient care, specialty hospitals	
51	1105	Dental care	
51	110502	Private insurance patients: dental care	
51	1105021	Private insurance patients: dental visits and consultations	
51	1105022	Private insurance patients: dental surgical intervention services	
51	1105023	Private insurance patients: dental non-surgical intervention services	
51	110503	Medicare, Medicaid and all other patients: dental care	
51	1105031	Medicare, Medicaid and all other patients: dental visits and consultations	
51	1105032	Medicare, Medicaid and all other patients: dental surgical intervention services	
51	1105033	Medicare and Medicaid and all other patients: dental non-surgical intervention services	
51	2	Inpatient care	
51	21	Inpatient care	
51	2101	Hospital inpatient care	
51	210101	Hospital inpatient care	
51	2101011	Hospital inpatient care, general medical and surgical hospitals	
51	21010111	Medicare patients: hospital inpatient care, general medical and surgical hospitals	
51	21010112	Medicaid patients: hospital inpatient care, general medical and surgical hospitals	
51	21010113	Private insur. & all other patients: hospital inpatient, general medical and surgical hospitals	
51	210101131	Private insurance patients: hospital inpatient care, general medical and surgical hospitals	
51	210101132	All other patients: hospital inpatient care, general medical and surgical hospitals	
51	2101012	Hospital inpatient care, psychiatric & substance abuse hospitals	
51	21010121	Hospital inpatient care, psychiatric hospitals	
51	210101211	Medicare patients: hospital inpatient care, psychiatric hospitals	
51	210101212	Medicaid patients: hospital inpatient care, psychiatric hospitals	
51	210101213	Private insurance and all other patients: hospital inpatient care, psychiatric hospitals	
51	2101013	Hospital inpatient care, specialty hospitals	
51	21010131	Medicare patients: hospital inpatient care, specialty hospitals	
51	21010132	Medicaid patients: hospital inpatient care, specialty hospitals	
51	21010133	Private insurance and all other patients: hospital inpatient care, specialty hospitals	
51	2102	Nursing home care	
51	210201	Nursing home care	
51	21020101	Medicare and Medicaid patients: Nursing home care	
51	210201011	Medicaid patients: Nursing home care	
51	210201012	Medicare patients: Nursing home care	
51	21020102	Private insurance and all other patients: Nursing home care	
51	210201021	Private insurance patients: Nursing home care	
51	210201022	All other patients: Nursing home care	
51	2103	Intellectual and developmental disability center care	
51	210301	Intellectual and developmental disability center care	
51	21030101	Medicaid patients: Intellectual and developmental disability center care	
51	21030102	Medicare, private ins. & all other patients: Intellectual & develop. disability center care	
51	3	Sales of blood and blood products, organs, and tissues	
51	31	Sales of blood and blood products, organs, and tissues	
51	3101	Sales of blood and blood products, organs, and tissues	
51	310101	Sales of blood and blood products, organs, and tissues	
52	-	Educational services (partial)	
52	1	Computer training school services	
52	11	Computer training school services	
52	1101	Computer training school services	
52	110101	Computer training school services	
53	-	Accommodation services	
53	1	Traveler accommodation services	
53	11	Traveler accommodation services	
53	1101	Guestroom or unit rental	
53	110101	Guestroom or unit rental	
53	1102	Other traveler accommodation services	
53	110201	Other traveler accommodation services	
54	-	Food and beverage for immediate consumption services (partial)	
54	1	Food and beverage for immediate consumption services (partial)	
54	11	Food and nonalcoholic beverages for immediate consumption (partial)	
54	1101	Food and nonalcoholic beverages for immediate consumption (partial)	
54	110101	Food and nonalcoholic beverages for immediate consumption (partial)	
54	12	Alcoholic beverages for immediate consumption (partial)	
54	1201	Alcoholic beverages for immediate consumption (partial)	
54	120101	Alcoholic beverages for immediate consumption (partial)	
55	-	Repair and maintenance services (partial)	
55	1	Commercial and industrial machinery and equipment repair and maintenance	
55	11	Commercial and industrial machinery and equipment repair and maintenance	
55	1101	Commercial machinery repair and maintenance	
55	110101	Commercial machinery repair and maintenance	
55	2	Motor vehicle repair and maintenance (partial)	
55	21	Motor vehicle repair and maintenance (partial)	
55	2101	Motor vehicle repair and maintenance (partial)	
55	210101	Motor vehicle repair and maintenance (partial)	
55	3	Ship repair and maintenance	
55	31	Ship repair and maintenance	
55	3101	Ship repair, military	
55	310101	Ship repair, military	
55	3102	Ship repair, nonmilitary	
55	310201	Ship repair, nonmilitary	
55	4	Aircraft repair and maintenance	
55	41	Aircraft repair and maintenance	
55	4101	Aircraft repair and maintenance	
55	410101	Aircraft repair and maintenance	
56	-	Entertainment services (partial)	
56	1	Membership dues and admissions and recreation facility use fees (partial)	
56	11	Membership dues and admissions and recreation facility use fees (partial)	
56	1101	Membership dues	
56	110101	Membership dues, golf courses and country clubs	
56	110102	Membership dues, fitness and recreational sports centers	
56	1102	Admissions and recreational facilities use fees (partial)	
56	110201	Admissions and recreational facilities use fees, golf courses and country clubs	
56	110202	Admissions and recreational facilities use fees, fitness and recreational sports centers	
56	110203	Admissions and recreational facilities use fees, amusement and theme parks	
56	2	Recreational activity instruction fees (partial)	
56	21	Recreational activity instruction fees (partial)	
56	2101	Recreational activity instruction fees (partial)	
56	210101	Recreational activity instruction fees (partial)	
56	3	Gaming receipts (partial)	
56	31	Gaming receipts (partial)	
56	3101	Gaming receipts (partial)	
56	310101	Gaming receipts (partial)	
57	-	Wholesale trade services	
57	1	Machinery and equipment and parts and supplies wholesaling	
57	11	Machinery and equipment and parts and supplies wholesaling	
57	1101	Machinery and equipment wholesaling	
57	110101	Machinery and equipment wholesaling	
57	1102	Parts and supplies for machinery and equipment wholesaling	
57	110201	Parts and supplies for machinery and equipment wholesaling	
57	2	Furnishings wholesaling	
57	21	Furnishings wholesaling	
57	2101	Furnishings wholesaling	
57	210101	Furnishings wholesaling	
57	3	Building materials, paint, and hardware wholesaling	
57	31	Building materials, paint, and hardware wholesaling	
57	3101	Building materials, paint, and hardware wholesaling	
57	310101	Building materials, paint, and hardware wholesaling	
57	4	Metals, minerals, and ores wholesaling	
57	41	Metals, minerals, and ores wholesaling	
57	4101	Metals, minerals, and ores wholesaling	
57	410101	Metals, minerals, and ores wholesaling	
57	5	Chemicals and allied products wholesaling	
57	51	Chemicals and allied products wholesaling	
57	5101	Chemicals and allied products wholesaling	
57	510101	Chemicals and allied products wholesaling	
57	6	Paper and plastics products wholesaling	
57	61	Paper and plastics products wholesaling	
57	6101	Paper and plastics products wholesaling	
57	610101	Paper and plastics products wholesaling	
57	7	Apparel wholesaling	
57	71	Apparel wholesaling	
57	7101	Apparel wholesaling	
57	710101	Apparel wholesaling	
57	8	Food and alcohol wholesaling	
57	81	Food and alcohol wholesaling	
57	8101	Food wholesaling	
57	810101	Food wholesaling	
57	8102	Alcohol wholesaling	
57	810201	Alcohol wholesaling	
57	9	Other commodities wholesaling	
57	91	Other commodities wholesaling	
57	9101	Other commodities wholesaling	
57	910101	Other commodities wholesaling	
58	-	Retail trade services	
58	1	Food and alcohol retailing	
58	11	Food and alcohol retailing	
58	1102	Food retailing	
58	110201	Food retailing	
58	1103	Alcohol retailing	
58	110301	Alcohol retailing	
58	2	Health and beauty care retailing, including optical goods	
58	21	Health and beauty care retailing, including optical goods	
58	2101	Health and beauty care retailing, including optical goods	
58	210101	Health and beauty care retailing, including optical goods	
58	3	Apparel, jewelry, footwear, and accessories retailing	
58	31	Apparel, jewelry, footwear, and accessories retailing	
58	3101	Apparel, footwear, and accessories retailing	
58	310101	Apparel, footwear, and accessories retailing	
58	3102	Jewelry retailing	
58	310201	Jewelry retailing	
58	4	Computer hardware, software, and supplies retailing	
58	41	Computer hardware, software, and supplies retailing	
58	4101	Computer hardware, software, and supplies retailing	
58	410101	Computer hardware, software, and supplies retailing	
58	5	TV, video, and photographic equipment and supplies retailing	
58	51	TV, video, and photographic equipment and supplies retailing	
58	5101	TV, video, and photographic equipment and supplies retailing	
58	510101	TV, video, and photographic equipment and supplies retailing	
58	6	Automobiles and automobile parts retailing	
58	61	Automobiles and automobile parts retailing	
58	6101	Automobile retailing (Partial)	
58	610101	Automobile retailing (Partial)	
58	6102	Automotive parts, including tires, retailing	
58	610201	Automotive parts, including tires, retailing	
58	7	Manufactured (mobile) homes retailing	
58	71	Manufactured (mobile) homes retailing	
58	7101	Manufactured (mobile) homes retailing	
58	710101	Manufactured (mobile) homes retailing	
58	8	RVs, trailers, and campers retailing	
58	81	RVs, trailers, and campers retailing	
58	8101	RVs, trailers, and campers retailing	
58	810101	RVs, trailers, and campers retailing	
58	9	Sporting goods, including boats, retailing	
58	91	Sporting goods, including boats, retailing	
58	9101	Sporting goods, including boats, retailing	
58	910101	Sporting goods, including boats, retailing	
58	A	Lawn, garden, and farm equipment and supplies retailing	
58	A1	Lawn, garden, and farm equipment and supplies retailing	
58	A101	Lawn, garden, and farm equipment and supplies retailing	
58	A10101	Lawn, garden, and farm equipment and supplies retailing	
58	B	Furniture retailing	
58	B1	Furniture retailing	
58	B101	Furniture retailing	
58	B10101	Furniture retailing	
58	C	Flooring and floor coverings retailing	
58	C1	Flooring and floor coverings retailing	
58	C101	Flooring and floor coverings retailing	
58	C10101	Flooring and floor coverings retailing	
58	D	Hardware and building materials and supplies retailing	
58	D1	Hardware and building materials and supplies retailing	
58	D101	Hardware and building materials and supplies retailing	
58	D10101	Hardware and building materials and supplies retailing	
58	E	Major household appliance retailing	
58	E1	Major household appliance retailing	
58	E101	Major household appliance retailing	
58	E10101	Major household appliance retailing	
58	F	Fuels and lubricants retailing	
58	F1	Fuels and lubricants retailing	
58	F101	Automotive fuels and lubricants retailing	
58	F10101	Automotive fuels and lubricants retailing	
58	F102	Household fuels retailing	
58	F10201	Household fuels retailing	
58	G	Cleaning supplies and paper products retailing	
58	G1	Cleaning supplies and paper products retailing	
58	G101	Cleaning supplies and paper products retailing	
58	G10101	Cleaning supplies and paper products retailing	
58	H	Book retailing	
58	H1	Book retailing	
58	H101	Book retailing	
58	H10101	Book retailing	
58	I	Other merchandise retailing (partial)	
58	I1	Other merchandise retailing (partial)	
58	I101	Other merchandise retailing (partial)	
58	I10101	Other merchandise retailing (partial)	
59	-	Metal treatment services	
59	1	Metal treatment services	
59	11	Metal treatment services	
59	1101	Metal plating and polishing	
59	110111	Metal plating and polishing	
59	1102	Metal coating and allied services	
59	110222	Metal coating and allied services	
59	1103	Metal heat treating	
59	110349	Metal heat treating	
60	-	Mining services	
60	1	Mining services	
60	11	Mining services	
60	1101	Metal mining services	
60	110101	Metal mining services	
60	1102	Support activities for coal mining	
60	110201	Support activities for coal mining	
60	1103	Drilling oil and gas wells services	
60	110301	Drilling oil and gas wells services	
60	1104	Support activities for oil and gas operations	
60	110401	Support activities for oil and gas operations	
60	1105	Nonmetallic minerals mining services	
60	110501	Nonmetallic minerals mining services	
61	-	Contract work on textile products, apparel, and leather	
61	1	Contract work on textile products and apparel	
61	11	Contract work on textile products and apparel	
61	1101	Commission throwing, texturing, or winding filament yarns	
61	110101	Commission throwing, texturing, or winding filament yarns	
61	1102	Contract work on textile products	
61	110201	Commission finishing of broadwoven fabrics	
61	1102011	Commission finishing of cotton broadwoven fabrics	
61	1102012	Commission finishing of other broadwoven fabrics (excl. cotton & wool)	
61	110204	Commission knit or knit & finishing of circular & warp fabric	
61	1103	Contract work on apparel	
61	11031	Contract work on women's, girls' and infants' apparel	
61	110311	Contract work, women's/girls'/infants' shirts	
61	110312	Contract work, women's/girls'/infants' dresses	
61	110313	Contract work, women's/girls'/infants' outerwear	
61	110314	Contract work, women's/girls'/infants' other apparel	
61	11032	Contract work on men's and boys' apparel	
61	110321	Contract work, men's/boys' pants and other outerwear	
61	110323	Contract work, men's/boys' other apparel	
61	110324	Contract work, men's and boys' team uniforms, costumes and other apparel/apparel accessories	
61	2	Contract & commission receipts for tanning or finishing leather owned by others	
61	21	Contract & commission receipts for tanning or finishing leather owned by others	
61	2101	Contract & commission receipts for tanning or finishing leather owned by others	
61	210101	Contract & commission receipts for tanning or finishing leather owned by others	
80	-	Construction (partial)	
80	1	New nonresidential building construction	
80	11	New nonresidential building construction	
80	1101	New warehouse building construction	
80	110101	New warehouse building construction	
80	1102	New school building construction	
80	110201	New school building construction	
80	1103	New office building construction	
80	110301	New office building construction	
80	1104	New industrial building construction	
80	110401	New industrial building construction	
80	1105	New health care building construction	
80	110501	New health care building construction	
80	2	Maintenance and repair of nonresidential buildings (partial)	
80	21	Maintenance and repair of nonresidential buildings (partial)	
80	2101	Maintenance and repair of nonresidential buildings (partial)	
80	210101	Maintenance and repair of nonresidential buildings (partial)	
DUR	0110	Total durable goods	
DUR	0120	Total nondurable goods	
DUR	0200	Manufactured goods	
DUR	0211	Durable manufactured goods	
DUR	0222	Nondurable manufactured goods	
DUR	0300	Total raw or slightly processed goods	
DUR	0313	Durable raw or slightly processed goods	
DUR	0324	Nondurable raw or slightly processed goods	
FD	4	Final demand	
FD	41	Final demand goods	
FD	411	Final demand foods	
FD	4111	Finished consumer foods	
FD	41112	Finished consumer foods, processed	
FD	41113	Finished consumer foods, crude	
FD	4112	Government purchased foods	
FD	4113	Foods for export	
FD	412	Final demand energy	
FD	4121	Finished consumer energy goods	
FD	4122	Government purchased energy	
FD	4123	Energy for export	
FD	413	Final demand goods less foods and energy	
FD	4131	Finished goods less foods and energy	
FD	41311	Finished consumer goods less foods and energy	
FD	413111	Nondurable consumer goods less foods and energy	
FD	413112	Durable consumer goods	
FD	41312	Private capital equipment	
FD	413121	Private capital equipment for manufacturing industries	
FD	413122	Private capital equipment for nonmanufacturing industries	
FD	4132	Government purchased goods, excluding foods and energy	
FD	41321	Government purchased goods excluding foods, energy, and capital equipment	
FD	41322	Government purchased capital equipment	
FD	4133	Goods for export, excluding foods and energy	
FD	42	Final demand services	
FD	421	Final demand services less trade, transportation, and warehousing	
FD	4211	Finished services less trade, transportation, and warehousing	
FD	42111	Finished consumer services less trade, transportation, and warehousing	
FD	42112	Private capital investment services less trade, transportation, and warehousing	
FD	4212	Government purchased services less trade, transportation, and warehousing	
FD	42121	Gov. purchased services less trade, transportation, and warehousing, excl. capital investment	
FD	42122	Government purchased capital investment services less trade, transportation, and warehousing	
FD	4213	Services for export less trade, transportation, and warehousing	
FD	422	Final demand transportation and warehousing services	
FD	4221	Transportation of passengers for final demand	
FD	42211	Transportation of private passengers	
FD	42212	Transportation of government passengers	
FD	42213	Transportation of passengers for export	
FD	4222	Transportation and warehousing of goods for final demand	
FD	42221	Transportation and warehousing of finished goods	
FD	422211	Transportation and warehousing of personal consumption goods	
FD	422212	Transportation and warehousing of private capital equipment	
FD	42222	Transportation and warehousing of government purchased goods	
FD	42223	Transportation and warehousing of exports	
FD	423	Final demand trade services	
FD	4231	Trade of finished goods	
FD	42311	Trade of personal consumption goods	
FD	42312	Trade of private capital equipment	
FD	4232	Trade of government purchased goods	
FD	42321	Trade of government purchased goods, excluding capital equipment	
FD	42322	Trade of government purchased capital equipment	
FD	4233	Trade of exports	
FD	43	Final demand construction	
FD	431	Construction for private capital investment	
FD	432	Construction for government	
FD	49101	Final demand less exports	
FD	49102	Final demand less government	
FD	49103	Final demand less foods, food and nonalcoholic beverages for immediate consumption, and energy	
FD	49104	Final demand less foods and energy	
FD	49105	Final demand less foods and food and nonalcoholic beverages for immediate consumption	
FD	49106	Final demand less foods	
FD	49107	Final demand less energy	
FD	49108	Final demand less trade services	
FD	49109	Final demand less distributive services	
FD	49111	Final demand goods less energy	
FD	49112	Final demand goods less foods	
FD	49113	Final demand services less trade services	
FD	49114	Final demand distributive services	
FD	49115	Final demand goods plus final demand distributive services	
FD	49116	Final demand less foods, energy, and trade services	
FD	49117	Private and government purchased capital equipment	
FD	49118	Private and government purchased capital investment services	
FD	49119	Total private and government purchased capital investment	
FD	49201	Total finished	
FD	49202	Total finished less foods, food & nonalcoholic beverages for immediate consumption, & energy	
FD	49203	Total finished less foods and energy	
FD	49204	Total finished less foods and food and nonalcoholic beverages for immediate consumption	
FD	49205	Total finished less foods	
FD	49206	Total finished less energy	
FD	49207	Finished goods	
FD	49208	Finished goods less energy	
FD	49209	Finished goods, excluding foods	
FD	49210	Finished services	
FD	49211	Private capital investment services	
FD	49212	Finished distributive services	
FD	49213	Finished services less trade services	
FD	49214	Finished services less distributive services	
FD	49215	Total private capital investment (goods, services, and construction)	
FD	49216	Finished goods plus finished distributive services	
FD	49301	Total exports	
FD	49302	Goods for export	
FD	49303	Services for export	
FD	49401	Total government purchases	
FD	49402	Government purchased goods	
FD	49403	Government purchased services	
FD	49404	Total government purchased capital investment (goods, services, and construction)	
FD	49501	Personal consumption	
FD	49502	Personal consumption goods (finished consumer goods)	
FD	49503	Personal consumption goods less energy	
FD	49504	Personal consumption goods less foods	
FD	49505	Personal consumption services	
FD	49506	Personal consumption less trade services	
FD	49507	Personal consumption less distributive services	
FD	49508	Personal consumption nondurable goods less foods	
FD	49509	Personal consumption goods plus personal consumption distributive services	
FD	49510	Personal consumption less foods and energy	
FD	49511	Personal consumption less foods, energy, and trade services	
FD	49512	Personal consumption less foods, energy, and distributive services	
ID5	1	Stage 1 intermediate demand	
ID5	11	Inputs to stage 1 goods producers	
ID5	111	Inputs to stage 1 goods producers, goods	
ID5	1111	Inputs to stage 1 goods producers, foods	
ID5	1112	Inputs to stage 1 goods producers, energy	
ID5	1113	Inputs to stage 1 goods producers, goods excluding foods and energy	
ID5	112	Inputs to stage 1 goods producers, services	
ID5	1121	Inputs to stage 1 goods producers, services less trade, transportation, and warehousing	
ID5	1122	Inputs to stage 1 goods producers, transportation and warehousing services	
ID5	11221	Inputs to stage 1 goods producers, transportation of passengers	
ID5	11222	Inputs to stage 1 goods producers, transportation and warehousing of goods	
ID5	1123	Inputs to stage 1 goods producers, trade services	
ID5	113	Inputs to stage 1 goods producers, construction	
ID5	12	Inputs to stage 1 services producers	
ID5	121	Inputs to stage 1 services producers, goods	
ID5	1211	Inputs to stage 1 services producers, foods	
ID5	1212	Inputs to stage 1 services producers, energy	
ID5	1213	Inputs to stage 1 services producers, goods excluding foods and energy	
ID5	122	Inputs to stage 1 services producers, services	
ID5	1221	Inputs to stage 1 services producers, services less trade, transportation, and warehousing	
ID5	1222	Inputs to stage 1 services producers, transportation and warehousing services	
ID5	12221	Inputs to stage 1 services producers, transportation of passengers	
ID5	12222	Inputs to stage 1 services producers, transportation and warehousing of goods	
ID5	1223	Inputs to stage 1 services producers, trade services	
ID5	123	Inputs to stage 1 services producers, construction	
ID5	13	Inputs to stage 1 construction producers	
ID5	131	Inputs to stage 1 construction producers, goods	
ID5	1312	Inputs to stage 1 construction producers, energy	
ID5	1313	Inputs to stage 1 construction producers, goods excluding foods and energy	
ID5	132	Inputs to stage 1 construction producers, services	
ID5	1321	Inputs to stage 1 construction producers, services less trade, transportation, and warehousing	
ID5	1322	Inputs to stage 1 construction producers, transportation and warehousing services	
ID5	13221	Inputs to stage 1 construction producers, transportation of passengers	
ID5	13222	Inputs to stage 1 construction producers, transportation and warehousing of goods	
ID5	1323	Inputs to stage 1 construction producers, trade services	
ID5	2	Stage 2 intermediate demand	
ID5	21	Inputs to stage 2 goods producers	
ID5	211	Inputs to stage 2 goods producers, goods	
ID5	2111	Inputs to stage 2 goods producers, foods	
ID5	2112	Inputs to stage 2 goods producers, energy	
ID5	2113	Inputs to stage 2 goods producers, goods excluding foods and energy	
ID5	212	Inputs to stage 2 goods producers, services	
ID5	2121	Inputs to stage 2 goods producers, services less trade, transportation, and warehousing	
ID5	2122	Inputs to stage 2 goods producers, transportation and warehousing services	
ID5	21221	Inputs to stage 2 goods producers, transportation of passengers	
ID5	21222	Inputs to stage 2 goods producers, transportation and warehousing of goods	
ID5	2123	Inputs to stage 2 goods producers, trade services	
ID5	213	Inputs to stage 2 goods producers, construction	
ID5	22	Inputs to stage 2 services producers	
ID5	221	Inputs to stage 2 services producers, goods	
ID5	2211	Inputs to stage 2 services producers, foods	
ID5	2212	Inputs to stage 2 services producers, energy	
ID5	2213	Inputs to stage 2 services producers, goods excluding foods and energy	
ID5	222	Inputs to stage 2 services producers, services	
ID5	2221	Inputs to stage 2 services producers, services less trade, transportation, and warehousing	
ID5	2222	Inputs to stage 2 services producers, transportation and warehousing services	
ID5	22221	Inputs to stage 2 services producers, transportation of passengers	
ID5	22222	Inputs to stage 2 services producers, transportation and warehousing of goods	
ID5	2223	Inputs to stage 2 services producers, trade services	
ID5	223	Inputs to stage 2 services producers, construction	
ID5	3	Stage 3 intermediate demand	
ID5	31	Inputs to stage 3 goods producers	
ID5	311	Inputs to stage 3 goods producers, goods	
ID5	3111	Inputs to stage 3 goods producers, foods	
ID5	3112	Inputs to stage 3 goods producers, energy	
ID5	3113	Inputs to stage 3 goods producers, goods excluding foods and energy	
