group_code	item_code	item_name
11	782411	Coaxial (RF) connectors for electronic circuitry	
11	782421	Cylindrical connectors, h.d. and std.	
11	782422	Miniature cylindrical	
11	782423	Subminiature cylindrical	
11	782426	Cylindrical connectors for electronic circuitry	
11	782431	Rack and panel, integral shell	
11	782432	Rack and panel, other	
11	782434	Rack and panel (rectangular) connectors for electronic circuitry	
11	782441	Printed circuit, card insertion	
11	782442	Printed circuit, two-piece type	
11	782443	Printed circuit connectors for electronic circuitry	
11	782467	Miscellaneous special types	
11	782471	Parts for connectors	
11	782472	Other connectors for electronic circuitry, including parts	
11	782521	Audible range	
11	782523	Computer, 1600 b.p.i.	
11	782525	Computer, 800 b.p.i.	
11	782526	Broadcast video	
11	782527	Closed circuit TV	
11	7827	Part for electronic components	
11	782709	Phono cartridge and pickup	
11	782711	Ferrites and related magnetic materials	
11	782799	Parts for electronic components, n.e.c.	
11	782891	Filters and piezoelectric devices	
11	782892	Electronic transducers	
11	782893	Transducers, electrical-electronic, input/output	
11	7829	Antennae & parts for electronic components	
11	782901	Antennae and antenna systems	
11	782902	Magnetic materials	
11	782903	Parts for electronic components, n.e.c.	
11	7831	Diodes and rectifiers	
11	783102	Signal diodes and assemblies	
11	783104	Rectifiers, other power diodes, and assemblies	
11	783106	Zener diodes	
11	783109	Diodes and rectifiers	
11	7833	Thyristors	
11	783301	Silicon controlled rectifier	
11	783302	Thyristor	
11	783305	Triac	
11	7835	Transistors	
11	783503	Bi-polar transistor, silicon	
11	783505	Field effect transistor	
11	783507	Signal transistors	
11	783508	Power transistors	
11	783509	Transistors	
11	783511	Radio frequency and microwave	
11	783513	Power transistor, 0-9 watts	
11	783515	Power transistor, 10 watts and over	
11	7837	Optoelectronic devices	
11	783703	Light emitting diodes (LEDs)	
11	783704	Single diode indicator	
11	783706	Multidiode optoelectronic array	
11	783717	Other optoelectronic devices	
11	783719	Other finished semiconductor devices	
11	7839112	All other integrated microcircuits	
11	7841	Digital bi-polar integrated circuits	
11	784101	TTL memory devices, various	
11	784103	Bipolar logic, TTL	
11	784109	Other digital integrated circuits, inc bipolar	
11	784112	Bipolar logic, except TTL	
11	784116	Bipolar memory, RAM	
11	784118	Bipolar memory, except RAM'S	
11	7842	Digital MOS integrated circuits	
11	784221	MOS, memory	
11	784223	Other MOS, incl. logic, MCU, and MPR	
11	784225	Mos, microprocessors	
11	784226	MOS, microprocessors	
11	7843	Otr. digital monolithic integrated circuits	
11	784301	Other digital monolithic integrated circuits	
11	7845	Linear integrated circuits	
11	784552	Amplifier	
11	784556	Interface	
11	784558	Other linear ICs	
11	784559	Non-digital monolitic integrated circuits	
11	7846	Hybrid integrated circuits	
11	784609	Thick film	
11	784611	Thin film	
11	784613	Multichip type	
11	784616	Multi-chip and other hybrid types	
11	784619	Hybrid integrated circuits	
11	7848	Other semiconductor devices and parts	
11	784801	Other finished semiconductor devices	
11	784815	Semiconductor dice and wafers	
11	784817	Semiconductor parts (packages, other accessories)	
11	7851	Printed circuits and cable assemblies	
11	785191	Printed circuit boards	
11	785192	Cable assemblies, electronic	
11	7852	Static power, pulse & frequency converters	
11	785299	Static power supplies, and related devices	
11	785305	Audio transformers	
11	785309	Power transformers	
11	785315	Television transformers and reactors	
11	785317	Toroidal windings, all types	
11	785319	Other inductors for electronic applications	
11	785601	Other electronic components, n.e.c.	
11	7857	MW components, ex tubes, semicon., antenna	
11	785799	MW components, ex. tubes, semicon., antenna	
11	7862	Electrronic components, n.e.c.	
11	786201	Antennae and antenna systems	
11	786209	All other electronic components	
11	790101	Automotive, 12 volt, replacement	
11	790102	Industrial truck	
11	790211	Dry cell size d flashlight battery	
11	790214	Misc.gen. purp. dry cell batteries	
11	790215	Lantern and other multiple dry cells	
11	790216	Dry cell transistor batteries	
11	790217	Alkaline cell size aa battery	
11	790223	Alkaline cell, all other sizes	
11	790224	Primary cells/batteries, vol. 18.3 cu. inchs or less	
11	790225	Primary cells/batteries, vol. more than 18.3 cu. in.	
11	790226	All primary batteries, dry and wet	
11	790232	Other dry cells	
11	790321	Brush, auto. generator or alternator	
11	790322	Brush, for fractional h.p. motor	
11	790323	Brush, for integral hp. motor	
11	790324	Graphite electrodes	
11	790331	Automotive generator brushes	
11	790333	Contacts, brushplates and brushes, except automotive	
11	790341	Other carbon and graphite products, mechanical	
11	790343	Other carbon and graphite products, non-mechanical	
11	7904	Telegraph apparatus	
11	790431	Teleprinter unit	
11	790432	Other teleprinter terminals	
11	790514	Diagnostic electromedical equipment	
11	790516	Electrotherapeutic equipment	
11	790517	Other electromedical equipment, excluding diagnostic and therapeutic	
11	790518	Patient monitoring equipment	
11	790519	Surgical support systems	
11	790524	Parts and accessories for electromedical e	
11	790532	X-ray tube, anode	
11	790533	Medical X-ray unit	
11	7906	Other motor vehicle electrical and electronic equipment	
11	790601	Ignition wiring harnesses and cable sets	
11	790602	Regulators for battery charging generators	
11	790603	Battery charging alternators and generators	
11	790604	Cranking motors (starters)	
11	790605	Spark plugs (all types)	
11	790606	Other engine electrical equipment	
11	790607	Battery charging alternators, generators, and regulators	
11	790608	All other miscellaneous complete engine electrical equipment, including spark plugs	
11	790609	Parts for engine electrical and electronic equipment	
11	790611	Motor vehicle electrical and electronic equipment	
11	790642	Voltage regulator, for passenger cars	
11	790644	Ignition coil, for passenger cars	
11	790645	Spark plug, automotive	
11	790646	Breaker point set, for passenger cars	
11	7907	Electrical equipment, n.e.c.	
11	790701	Electrical equipment, n.e.c.	
11	7908	Porcelain electrical supplies, ex insulators	
11	790801	Porcelain electrical supplies, except classified	
11	792901	Industrial capacitors	
11	792903	Industrial coil windings & other misc. equipment	
11	8101	Building comfort controls	
11	810101	Building comfort controls	
11	810121	Temperature responsive controls	
11	810125	Pressure responsive, pneumatic controls	
11	810165	Inherent motor protectors	
11	810171	Other building controls, parts and accessories	
11	8102	Appliance regulation controls	
11	810201	Appliance regulation controls	
11	810211	Temperature responsive appliance controls	
11	810215	All other appliance regulating controls	
11	820111	Display and control receiver type instruments	
11	820121	Temperature instruments, excl. receiver type	
11	820131	Pressure and draft instruments, excl. receiver type	
11	820141	Flow and liquid level instruments	
11	820151	Continuous process gas & liquid analysis instruments	
11	820161	Instruments for process variables, n.e.c.	
11	820191	Other process control products and parts	
11	8502	Laboratory and scientific apparatus	
11	850211	Laboratory and scientific apparatus	
11	8503	Surveying/drafting instruments & lab furn	
11	850311	Surveying & drafting instr/equip. & lab. furniture	
11	850322	Laboratory furniture	
11	850329	Surveying/drafting instruments	
11	850403	Laboratory furniture and parts	
11	8505	Surveying and drafting instruments	
11	850529	Surveying and drafting instruments	
11	8902	Phys. prop. & kinematic test,insp.& meas eq	
11	890299	Physical properties & kinematic test,insp.& meas eqp	
11	8903	Comm. meteorological & general purpose inst	
11	890399	Thermometers, barometers, hygrometers & related inst	
11	910101	Portable drill rig,cable tool . . . . . . . . . . . . . . . .	
11	910177	Packer	
11	910202	Portable drilling rig, rotary	
11	910203	Portable mast, 140-142	
11	910205	Other surface drilling equip. and parts	
11	910208	Wheel-mounted drilling and well-servicing rigs	
11	910211	Traveling block	
11	910212	Drawworks	
11	910213	Combination hook	
11	910214	Rotary slip	
11	910215	Swivels and accessories	
11	910216	Blowout preventers and accessories	
11	910221	Rock bit	
11	910222	Tool joints, subs and connectors	
11	910223	Drill collars	
11	910225	Rotary fishing tools	
11	910226	Subsurface drilling equip., offshore drilling	
11	910227	Tungsten-carbide insert bits	
11	910228	Steel-toothed bits	
11	910229	Other bits, including diamond bits	
11	910231	Cementing shoes and collars	
11	910232	Slush pumps	
11	910233	Casing centralizer	
11	910234	Cementing, floating, guiding, and shoe equipment	
11	910236	Well surveying equipment	
11	910239	Other subsurface drilling equip. and parts	
11	910241	Drawworks and accessories	
11	910243	Elevators, spiders, slips, hooks, links & connectors	
11	910249	Derricks, substructures, and accessories	
11	910251	Other rotary drilling surface equipment	
11	910252	Other rotary subsurface drilling equipment	
11	910254	Other drilling rigs, incl. blast hole & cable tool	
11	910256	Drilling rigs	
11	910258	Other oil & gas field drilling mach, equi, parts	
11	910401	Well head assembly	
11	910402	Tubing head	
11	910403	Christmas tree assemblies, casing and tubing heads	
11	910411	Pumping units and accessories	
11	910412	Sucker rods	
11	910413	Deepwell pumps	
11	910414	Pumping units and other surface lifting equipment	
11	910421	Retrievable packers and accessories	
11	910422	Permanent packers and accessories	
11	910427	Separating, metering, and treating equipment	
11	910429	Chokes, manifolds, and accessories	
11	910431	Positive choke, 2 inch flanged	
11	910432	Gas lift valve	
11	910433	Other production equip. and parts	
11	910449	Oil & gas field production mach & equip	
11	910455	Parts for oil and gas field production machinery	
11	920101	Cutting machines, shortwall and universal	
11	920102	Loading machines, underground mine	
11	920103	Mine conveyor	
11	920104	Continuous mining machines	
11	920112	Flotation machine	
11	920115	Shuttle cars, all types	
11	920117	Mine locomotive	
11	920121	Tractors and trucks, mine type	
11	920131	Other underground mining machinery	
11	920133	Other underground mining	
11	920202	Stationary type crushers	
11	920222	Jaw crusher, portable, 24-30x36-42 in.	
11	920224	Roll crusher, portable, 30-32x24-26 in. ea.	
11	920228	Gyratory crushers, all types, stationary	
11	920232	Grinding mills, ball and rod, stationary type	
11	920234	Screens (vibrating, stationary), incl. trommel type	
11	920341	Rock face drills	
11	920342	Rock drill boom mounted	
11	920344	Rock and coal drills, all types	
11	920346	Percussion drill bit	
11	920348	Blast hole drill rig. rotary	
11	920349	Other drills, tools, and supplies for drills	
11	920359	Roof bolters	
11	920371	All other mining machinery	
11	920611	Classifiers, sizing, washing, and dewatering	
11	920621	Other mineral beneficiation equipment	
11	925301	Mining machinery parts, excluding drills	
11	925302	Parts and attachments for mining machinery and equipment (sold separately)	
11	9253021	Mining and rock drill bits	
11	9253023	Parts and attachments for underground mining vehicles	
11	9253024	Parts and attachments for minerals crushing, grinding, sorting, separating, or washing machines	
11	9253026	Parts and attachments for boring & sinking machinery (excl coal or rock cutters and tunneling)	
11	9253027	Parts and attachments for all other mining machinery and equipment	
11	925346	Percussion rock drill bits	
11	925348	All other mining drill bits	
11	9301	Calculating and accounting machines, including parts	
11	930101	Accounting machine	
11	930102	Electronic calculator, hand held	
11	930103	Calculator, electronic, non-printing	
11	930104	Calculator,electric,rotary. . . . . . . . . . . . . . . . . .	
11	930105	Calculator, electronic, printing	
11	930106	Cash register, electro-mechanical	
11	930107	Adding machine, elec., 10-key keyboard	
11	930108	Adding machine, elec., full keyboard	
11	930111	P.O.S. cash register, electronic	
11	930112	Calculating and accounting machines	
11	930113	Electronic calculating machines	
11	930114	Accounting machines and cash registers	
11	930115	Parts and attachments for calculating and accounting machines, cash registers	
11	9302	Typewriters, word processors and parts	
11	930201	Typewriters,word processors, and parts	
11	9303	Typewriters	
11	930311	Standard. . . . . . . . . . . . . . . . . . . . . . . . . . .	
11	930312	Electric	
11	930313	Typewriters, portable, manual	
11	930314	Portable electric	
11	9305	Safes and vaults	
11	930516	Safes and vaults	
11	930521	Cabinet type	
11	930631	Soft drink machine, cup type	
11	930632	Cigarette machine	
11	930633	Phonograph	
11	930634	Soft drink machine, bottle type	
11	930635	Coffee machine, single cup fresh brew	
11	930636	Canned beverage vending machine	
11	930637	Candy/snack vending machine	
11	930654	Coin-operated auto. merchandising mach., ex. parts	
11	930655	Parts for automatic merchandising machines	
11	930731	Duplicating machines and parts	
11	930735	Mailing, letter handling, collating, addressing mach	
11	930739	All other office machines and parts	
11	930741	Check indorsing machine	
11	930742	Addressing machine, electric	
11	930743	Dictation system	
11	930744	Duplicating machine manual. . . . . . . . . . . . . . . . . .	
11	930745	Duplicating machine, electric	
11	930746	Time recording machine	
11	930747	Duplicating machine, offset	
11	930753	Mailing, letter handling, and addressing machines	
11	930755	Standard typewriters, and all other office machines	
11	930756	Other office machines	
11	930757	Parts and attachments for office machines	
11	940101	Under 5 h.p.	
11	940102	7-10.9 h.p.	
11	940103	36-70 hp.	
11	940104	81-180 hp.	
11	940111	Gasoline engines, under 11 h.p., ex. autos	
11	940112	Gasoline engines, over 11 h.p.	
11	9402	Outboard engines	
11	940201	Outboard motors (excluding electric)	
11	940211	All other miscellaneous engine equipment	
11	940212	Outboard motor, 40-80 h.p.	
11	940221	All other miscellaneous engine equipment	
11	9403	Diesel engines, other than automotive	
11	940321	High speed, 50-99 hp.	
11	940322	High speed, 101-200 hp.	
11	940323	High speed, 200-399 hp.	
11	940324	Diesel engine, low speed over 600 h.p.	
11	9404	Diesel engines, automotive	
11	940435	Truck	
11	9405	Gas engines	
11	940545	Natural gas	
11	9406	Parts and accessories	
11	940655	Parts and accessories	
11	940711	Diesel, semidiesel, & dual fuel, under 151 h.p.	
11	940712	Diesel, semidiesel, & dual fuel, 151 h.p. and over	
11	940721	Diesel, semidiesel, and dual fuel, under 251 h.p.	
11	940722	Diesel, semidiesel, and dual fuel, 251 h.p. and over	
11	9409	Parts and accessories for i.c. engines	
11	940911	Parts and accessories for i.c. engines	
11	9411	Gas engines, except turbines	
11	941101	Piston-type natural gas engines, incl LPG	
11	9501	Carburetors, pistons, piston rings, and valves	
11	950101	Carburetors, new, for motor vehicles	
11	950102	Carburetors, rebuilt, all types	
11	950105	Flexible hose, bronze	
11	950106	Flexible hose steel	
11	950108	Pistons for motor vehicles	
11	950109	Pistons, excluding for motor vehicles	
11	950112	Piston rings, compress type, for motor vehicles	
11	950113	Piston ring set	
11	950114	Intake and exhaust valves, for motor vehicles	
11	950115	Piston rings, compression type, ex. motor vehicles	
11	950116	Valves (eng. intake/exhaust) ex. for motor veh. use	
11	950117	Piston rings, oil type, for motor vehicle use	
11	950122	Valves (intake & exhaust) for motor vehicles	
11	950124	Carburetors, new and rebuilt	
11	950127	Pistons, piston rings, and piston pins (engine)	
11	950128	Valves (engine intake and exhaust)	
11	950129	Carburetors, pistons, piston rings, and valves	
11	9502	Flexible metal hose and tubing	
11	950211	Flexible hose, steel	
11	950221	Flexible metal hose and tubing	
11	96	Parts & accesories for turbines, turbine generators, and turbine generator sets	
11	9601	Steam, gas, and hydraulic turbines	
11	960101	Mechanical drive steam turbines	
11	960104	Hydraulic and other turbines	
11	9602	Parts & accesories for turbines, turbine generators, and turbine generator sets	
11	960201	Parts & accessories for steam engines & turbines	
11	960202	Parts & accessories for gas turbines	
11	960203	Parts & accesories for turbines, turbine generators, and turbine generator sets	
11	970101	Turbine and turbine generator sets	
11	99	Other miscellaneous machinery	
11	9901	Other miscellaneous machinery	
11	990101	Metal bellows	
11	990191	Other miscellaneous machinery products	
12	110103	Metal kitchen furniture, except dining	
12	110106	Kitchen cabinet, base only	
12	110111	Dinette set	
12	120101	Table	
12	120103	Desks	
12	120105	Chairs	
12	120106	Credenzas and bookcases	
12	120107	Cabinets, except sewing machines	
12	120109	Other nonupholstered living room furniture	
12	120211	Table	
12	120216	Chairs	
12	120221	Buffets and servers	
12	120231	China and corner cabinets	
12	120233	Other dining rm & kitchen furniture	
12	120336	Beds, including bunk and water beds	
12	120338	Bunk beds	
12	120339	Beds, incl bunk and water beds, excl crib & headboar	
12	120341	Headboard & headboard sets	
12	120342	Dresser, vanities and dressing tables	
12	120344	Night tables & stands	
12	120351	Chests	
12	120353	Wardrobes and wardrobe-type cabinets	
12	120355	Other nonupholstered bedroom furniture	
12	120356	Cribs	
12	120359	Chests of drawers, including cedar chests	
12	120461	Misc. infants and children furn.	
12	120462	Infants' and childrens' wood furniture	
12	120463	Unpainted wood furniture	
12	120465	Unassembled or knockdown wood furniture	
12	120467	TV, radio, stereo & sewing machine cabinet	
12	130101	Sofas, including sectional sofa pieces	
12	130111	Chairs, including rockers and recliners	
12	130121	Sofa bed, convertible	
12	130122	Sofa bed, jackknife	
12	130129	Dual purpose sleep furniture, sofa beds and convert.	
12	130131	Other upholstered household furniture	
12	140102	Box spring	
12	140103	Foundations	
12	140111	Innerspring mattresses, other than crib size	
12	140112	Mattress, latex foam	
12	140113	Mattress, urethane foam	
12	140121	Conventional waterbeds	
12	150101	Chaise lounge, aluminum	
12	150111	Chair, wrought iron	
12	210101	Office chair, side	
12	210111	Office chair, swivel	
12	210115	Panel and modular systems furniture	
12	210121	Office desk, general purpose	
12	210131	Office desk, executive	
12	210141	Partitions, shelving, and lockers	
12	210151	Plastic laminated fixture tops	
12	2201	Metal commercial furniture	
12	220101	Clerical and secretarial desk	
12	220111	Chairs	
12	220121	Letter filing cabinets	
12	220201	Vertical files	
12	220203	Legal file cabinets	
12	220205	Horizonal files	
12	220207	Other files, incl. motorized, visible & insulated	
12	220209	Visible non-mechanical files	
12	220211	Mechanical filing equipment	
12	220323	Executive desks	
12	220327	Stacking chairs	
12	220329	Sofas, couches and stools	
12	220331	Tables & stands	
12	220333	Systems furniture	
12	220335	Miscellaneous nonwood office furniture	
12	220403	Partitions prefabricated, assembled, o	
12	2301011	School single-pupil units and nonfolding chairs (except stone and concrete), excluding library	
12	2301012	Other school furniture (except stone, concrete & library) designed specifically for school use	
12	240101	Hospital beds	
12	240102	Restaurant, cafeteria & bar furniture	
12	240103	Commercial furniture and fixtures, n.e.c.	
12	310113	Tufted carpets and rugs	
12	310121	Velvet broadloom, wool	
12	310131	Wilton broadloom,wool . . . . . . . . . . . . . . . . . . . .	
12	310141	Woven broadloom,acrylic . . . . . . . . . . . . . . . . . . .	
12	310159	Tuffed broadloom, polyester	
12	310161	Tufted broadloom, nylon	
12	310162	Tufted broadloom - acrylic	
12	310163	Tufted broadloom, other fibers	
12	310165	Other tufted carpets and rugs	
12	310166	Carpets & rugs	
12	310171	Tufted broadloom, wool	
12	3102	Other tufted carpeting from tufted yarn	
12	310265	Bathmats and rugs 6x9 or less	
12	310267	Automobile & aircraft carpeting	
12	310269	Artificial grass	
12	3103	Woven carpets/rugs made from textile yarns	
12	310301	Woven carpets and rugs, made from textile yarns	
12	3104	Carpets & rugs not made from textile yarns	
12	310401	Carpets & rugs, not made from textile yarn	
12	320121	Asphalt floor tile	
12	320141	Vinyl sheet goods, semi-permanent	
12	320151	Vinyl asbestos tile	
12	320161	Vinyl sheet goods, permanent	
12	320171	Hard surface floor coverings	
12	320172	Hard surface floor covering, sheet incl vinyl & rubber	
12	320173	Hard surface floor covering, tile incl vinyl & rubber	
12	33	Commission finishing/dyeing, floor covering	
12	3301	Commission finishing/dyeing, floor covering	
12	330101	Commission finishing/dyeing of floor coverings	
12	410101	Range, gas, free standing	
12	410103	Built-in wall oven, gas	
12	410111	Free-standing electric ranges	
12	410113	Built-in electric ovens	
12	410115	Built-in surface cooking tops, electric	
12	410117	Drop-in electric ranges	
12	410121	Portable microwave ovens	
12	410124	Other ranges, stoves, and ovens, electric/electronic	
12	410129	Parts and accessories for electric cooking equipment	
12	410131	Range, electric, free standing	
12	410132	Built-in wall oven, electric	
12	410133	Built-in surface unit, electric	
12	410134	Free-standing gas ranges	
12	410135	Built-in or stack-on gas ovens	
12	410136	Surface cooking tops, gas	
12	410137	Nonstandard type gas ranges	
12	410138	Microwave oven, countertop	
12	410141	Parts and accessories for gas ranges and ovens	
12	410151	Permanent outdoor cooking units	
12	410153	Portable outdoor cooking units	
12	410155	Parts and accessories for outdoor cooking equipment	
12	410161	All other cooking equipment, except gas and electric	
12	410201	Washing machine,wringer type. . . . . . . . . . . . . . . . .	
12	410211	Washing machine, automatic	
12	410212	Washing machine, non-automatic	
12	4102202	Household laundry equipment	
12	410221	Household laundry equipment and parts	
12	410222	Household laundry machines	
12	410232	Electric dryers	
12	410233	Gas dryer	
12	410241	Parts and attachments for laundry equipment	
12	410331	Refrigerator-freezer-sink combo., 13.4 cu ft or less	
12	410332	Refrigerator-freezer-sink combo., 13.5 - 19.4 cu ft	
12	410333	Refrigerator-freezer-sink combo., 19.5 cu ft & over	
12	410334	Range-refrigerator or sink combination	
12	410335	Refrigerator. . . . . . . . . . . . . . . . . . . . . . . . .	
12	410336	Refrigerator-freezer	
12	410338	Room air conditioner	
12	410441	Dishwasher, undercounter	
12	410442	Food waste disposer	
12	410447	Dishwashers	
12	42	Sewing machines	
12	4201	Sewing machines	
12	420131	Portable type, with imported head	
12	430111	Houshold vacuum cleaners general purpose type including canister and tank	
12	430113	Houshold vacuum cleaners n.e.c including parts and attachments	
12	430116	Complete power unit, central system type	
12	430117	Handheld	
12	430121	Household upright-stick vacuum cleaner	
12	4302	Parts and attachments	
12	430222	Attachments and cleaning tools	
12	440102	Fan, electric, window type	
12	440111	Automatic toasters	
12	440113	Automatic coffee makers	
12	440115	Electric fry pan (skillet)	
12	440116	Portable mixer, electric	
12	440117	Food blenders and mixers	
12	440118	Can opener, electric	
12	440122	Electric irons	
12	440123	Men's electric razors and dry shavers	
12	440124	Tooth brush, cordless	
12	440127	Range hood	
12	440128	Hair dryer, portable	
12	440129	Ovens and roasters	
12	440131	Hotplates and disc stoves (1650 watts and less)	
12	440134	All other household food preparation appliances	
12	440135	Corn poppers	
12	440141	Portable room heaters	
12	440142	Space heaters for fixed installation	
12	440151	Electric blankets and other electric bed coverings	
12	440152	Heating pads, including foot warmers	
12	440161	All other household cooking and heating appliances	
12	440173	All other electric appliances	
12	440174	Electric casseroles, skillets, and crockpots	
12	440175	Other electrothermal small household appliances	
12	440176	Other electromechanical small household appliances	
12	440212	Electric range hoods, ducted and nonducted	
12	440221	All other kitchen ventilating and exhaust fans	
12	440222	All other fans, except roof, furnace, etc.	
12	440223	Kitchen ventilating & exhaust fans, inc. range hoods	
12	440225	All other household elec. fans, ex. roof vent./HVAC	
12	450101	Table lamps	
12	450111	Floor, bridge and torch lamps	
12	450123	Wall lamps, including adjustable types	
12	450129	Other portable lamps	
12	450131	Lamps sold without shades, incl. floor	
12	51	Radio receivers	
12	5101	Radio receivers	
12	510102	Radio, table	
12	510104	Radio, portable	
12	510105	Radio, automobile	
12	510106	Electric clock radio, AM/FM and FM	
12	5102	Home radios	
12	510201	Electric clock radio, AM/FM and FM	
12	510202	Radio combinations, port & table	
12	510203	Radio-phonograph, console	
12	5103	Automobile radios and tape players	
12	510301	Car radios, AM	
12	510302	Car radios, AM/FM	
12	510303	Car radios, AM/FM stereo	
12	510304	Automobile radios and tape players	
12	52	Television receivers, including combination models	
12	5201	Television receivers	
12	520155	B&W TV, table & port, over 10" to 17"	
12	520156	Color console TV receiver	
12	520157	Color, portable	
12	5202	Television receivers, including combination models	
12	520201	Color console TV receiver	
12	520202	Color TV, table & port, over 10"-17"	
12	520203	Color TV, table & port, over 17"	
12	520204	TV combinations, color	
12	520205	TV combinations	
12	520206	Projection televisions	
12	520301	B&W TV, table & port, over 10" to 17"	
12	53	Other home electronic equipment	
12	5301	Other home electronic equipment	
12	530101	Radio-phonograph, console	
12	530102	Tape, recorder, portable	
12	530103	Audio tape recorder, cassette	
12	530105	Stereo unit, compact	
12	5302	Phonographs, ex. mechanical	
12	530202	Elec. phonograph, not coin op., mono	
12	530203	Elec. phonograph, not coin op., stereo	
12	5303	Tape recorders & players	
12	530301	Car tape players	
12	530302	Audio tape recorder, cassette	
12	5305	Speakers (inc. loudspeaker systems)	
12	530501	Loudspeakers, bookshelf	
12	530502	Loudspeakers, floor standing	
12	530503	Other loudspeaker systems	
12	530504	Loudspeakers, sold separately	
12	530505	Microphones	
12	530506	Music distribution systems	
12	530507	Public address systems	
12	5306	High fidelity equipment and components	
12	530601	Home, portable & automotive audio equipment, except	
12	5307	Speakers, including loudspeaker systems	
12	530701	Loudspeakers, sold separately	
12	530702	Microphones	
12	530703	Loudspeakers, bookshelf	
12	530704	Loudspeakers, floor standing	
12	530705	Other loudspeaker systems	
12	530706	Public address systems	
12	530707	Speakers and commercial sound equipment	
12	5802	Other consumer audio and video equipment, incl. audio & video recorders & players (camcorders)	
12	580299	Other consumer audio and video equipment, incl. audio & video recorders & players (camcorders)	
12	610101	Vitreous china table and kitchenware	
12	610102	Semivitreous table and kitchenware	
12	610103	Vitreous china, fine earthenware and other pottery	
12	610111	Stoneware & fine earthenware tableware	
12	610121	Plastic dinnerware, 45 piece set	
12	6102	Pottery, except table and kitchenware	
12	610201	Art, decorative and novelty pottery	
12	610202	Other pottery products	
12	62	Pressed and blown consumer glassware	
12	6201	Pressed and blown consumer glassware	
12	620101	Tumbler, pressed glassware	
12	620102	Pressed and blown consumer glassware	
12	620111	Tumbler, blown glassware	
12	620121	Serving bowl, pressed glassware	
12	620131	Nappy or sauce dish	
12	63	Hollowware	
12	6301	Hollowware	
12	630101	Sterling silver	
12	630105	Silver plated	
12	630109	Pewter	
12	630113	All other holloware	
12	630121	Hollowware	
12	64	Household flatware	
12	6401	Household flatware	
12	640101	Silver plated	
12	640111	Sterling silver	
12	640113	Stainless steel	
12	640121	Household flatware	
12	650101	Mirror, plate glass	
12	650102	Framed mirrors	
12	650103	Unframed mirrors	
12	6601	Lawnmowers	
12	660111	Reel type, powered	
12	660121	Rotary, hand propelled	
12	660122	Rotary, self propelled	
12	660123	Rotary, riding	
12	6602	Lawn mowers, walk-behind	
12	660201	Rotary, push type, gasoline engine powered	
12	660202	Rotary, self-propelled, gasoline engine powered	
12	660203	Reel, all types, excluding electric	
12	6603	Other nonriding lawn and garden equipment	
12	660301	Rotary garden tillers	
12	660302	Snow throwers, excluding attachment type	
12	660303	Power lawn edger/trimmers, fixed blade	
12	660306	Other consumer non-riding lawn,garden & snow equip.	
12	660309	Powered lawn edgers/trimmers	
12	660319	Other consumer nonriding lawn, garden & snow equip.	
12	660401	Front engine tractors and mowers	
12	660402	Rear engine tractors and mowers	
12	660501	Parts	
12	660502	Attachments	
12	670101	Razor blades	
12	670111	Kitchen knife	
12	670121	Carving set	
12	670131	Household scissors	
12	6901021	Complete aluminum-slat Venetian blinds, including horizontal and vertical	
12	6901022	Other complete Venetian blinds, incl. horizontal, vertical, and plastic, steel and wood	
12	690111	Vacuum and insulated bottles, jugs and chests	
13	1101	Plate glass	
13	110101	Plate glass, 1/4 inch	
13	1102	Window glass	
13	110207	Window glass, style B	
13	1103	Safety glass	
13	110317	Automobile windshield	
13	110318	Automobile backlight	
13	1104	Laminated glass	
13	110411	Laminated glass	
13	110412	Laminated glass, made of purchased glass	
13	110413	For construction/architectural uses	
13	110414	For automotive uses	
13	110415	For other uses, n.e.c.	
13	110416	Laminated glass for automotive uses	
13	110501	.085 Inch through .107 inch	
13	110502	.108 Inch through .134 inch	
13	110503	.135 Inch through .199 inch	
13	110504	.200 Inch through .240 inch	
13	110701	Tempered glass	
13	110702	Other flat glass	
13	11070321	Other glass products, made of purchased glass	
13	110711	Tempered glass for automotive use	
13	110712	Tempered glass for construction & architectural	
13	110713	Tempered glass for other uses	
13	110714	Other flat glass products, n.e.c.	
13	110716	Multiple-glazed, sealed insulating glass	
13	110717	Tempered glass for automotive use	
13	110718	Tempered glass for construction & architectural uses	
13	110719	Other flat glass	
13	110721	Specialty glass	
13	130112	Other pressed and blown glassware	
13	130113	Machine-made pressed & blown table, kitchen & art glassware	
13	130114	All other machine-made pressed and blown glassware	
13	130115	Handmade pressed and blown glassware, made of purcha	
13	1302	Automotive rearview mirrors	
13	130211	Automotive rearview mirrors	
13	210101	Sand, construction	
13	210111	Gravel, construction	
13	210113	Construction sand and gravel (run of pit or bank)	
13	210115	Other construction gravel, incl. asphaltic aggregate	
13	210117	Construction sand (washed, screened, or otherwise treated)	
13	210119	Construction gravel (washed, screened, or otherwise treated)	
13	220131	Portland cement	
13	220151	Other cements	
13	3101	Building block	
13	310101	Heavyweight aggregate	
13	310102	Lightweight aggregate	
13	311111	Lightweight stretcher units: 8" x 8" x 16"	
13	311112	Lightweight stretcher, other sizes, n.e.c.	
13	311113	Other lightweight units, any size, n.e.c.	
13	311121	Medium weight units	
13	311131	Normal weight stretcher units: 8" x 8" x 16"	
13	311132	Normal weight stretcher, other sizes, n.e.c.	
13	311133	Other normal weight units, any size, n.e.c.	
13	320101	Storm sewer pipe, reinforced	
